table_year,scenario,throttle_scenario,recipient_sector,recipient_sector_name_ru,supplier_sector,supplier_sector_name_ru,direct_recipient_va_impulse_bn_rub,indirect_output_effect_bn_rub,indirect_va_effect_bn_rub,indirect_employment_effect_thousand
2016,Fast,SanctionBase,M,Профессиональные и научные услуги,C,Обрабатывающая промышленность,1822.8869880614347,310.60597847898504,79.83184545645943,21.7879998839268
2016,Fast,SanctionBase,M,Профессиональные и научные услуги,C_mach,Машиностроение (ОКВЭД 26–30),1822.8869880614347,364.5343802284386,104.75011681287441,24.398857513901593
2016,Fast,SanctionBase,M,Профессиональные и научные услуги,DE,Энергетика и ЖКХ,1822.8869880614347,111.5894699089158,34.98590471942199,13.853839829421918
2016,Fast,SanctionBase,M,Профессиональные и научные услуги,F,Строительство,1822.8869880614347,46.15965950569009,21.059003926796457,11.361658026520603
2016,Fast,SanctionBase,M,Профессиональные и научные услуги,G,Оптовая и розничная торговля,1822.8869880614347,151.3535172598053,88.3314233115971,45.29094497349411
2016,Fast,SanctionBase,M,Профессиональные и научные услуги,H,Транспорт и логистика,1822.8869880614347,134.96590498516545,62.731262475221044,27.36169037637513
2016,Fast,SanctionBase,M,Профессиональные и научные услуги,J,ИТ и связь,1822.8869880614347,39.22984422034172,20.24759105652908,4.511992050345187
2016,Fast,SanctionBase,M,Профессиональные и научные услуги,K,Финансы и страхование,1822.8869880614347,101.08131866330403,71.40718091497368,3.577277196774356
2016,Fast,SanctionBase,M,Профессиональные и научные услуги,M,Профессиональные и научные услуги,1822.8869880614347,547.8090792424819,328.15396749158685,70.88898152436911
2016,Fast,SanctionRelief,B,Добыча полезных ископаемых,B,Добыча полезных ископаемых,165.69035930842074,38.721942494108575,24.18801994448244,1.3248450318511382
2016,Fast,SanctionRelief,B,Добыча полезных ископаемых,C,Обрабатывающая промышленность,165.69035930842074,27.594383364735222,7.092299250089552,1.935656308008123
2016,Fast,SanctionRelief,B,Добыча полезных ископаемых,C_mach,Машиностроение (ОКВЭД 26–30),165.69035930842074,18.622649382736803,5.351277695630369,1.2464431161088483
2016,Fast,SanctionRelief,B,Добыча полезных ископаемых,DE,Энергетика и ЖКХ,165.69035930842074,18.189065991876877,5.70269695022755,2.258173706747881
2016,Fast,SanctionRelief,B,Добыча полезных ископаемых,F,Строительство,165.69035930842074,5.593066077648969,2.551673945461458,1.3766675225614948
2016,Fast,SanctionRelief,B,Добыча полезных ископаемых,G,Оптовая и розничная торговля,165.69035930842074,11.818957436162327,6.8976615231435545,3.536698456544251
2016,Fast,SanctionRelief,B,Добыча полезных ископаемых,H,Транспорт и логистика,165.69035930842074,31.221720456860655,14.511649746819966,6.329591523520368
2016,Fast,SanctionRelief,B,Добыча полезных ископаемых,J,ИТ и связь,165.69035930842074,0.7428510285191038,0.3834056479270368,0.08543847170137313
2016,Fast,SanctionRelief,B,Добыча полезных ископаемых,K,Финансы и страхование,165.69035930842074,6.294438711568407,4.446599329915068,0.22276076694636399
2016,Fast,SanctionRelief,B,Добыча полезных ископаемых,M,Профессиональные и научные услуги,165.69035930842074,10.109121380996086,6.055665038657578,1.308166195047362
2016,Fast,SanctionRelief,C,Обрабатывающая промышленность,B,Добыча полезных ископаемых,1078.819814102808,877.0169115722512,547.8367349981356,30.006539530466668
2016,Fast,SanctionRelief,C,Обрабатывающая промышленность,C,Обрабатывающая промышленность,1078.819814102808,1856.4334500112598,477.1399089200976,130.22277288877035
2016,Fast,SanctionRelief,C,Обрабатывающая промышленность,C_mach,Машиностроение (ОКВЭД 26–30),1078.819814102808,307.6483489436298,88.40373428958428,20.591386265292275
2016,Fast,SanctionRelief,C,Обрабатывающая промышленность,DE,Энергетика и ЖКХ,1078.819814102808,454.05722767887426,142.35754428894154,56.371233869907364
2016,Fast,SanctionRelief,C,Обрабатывающая промышленность,F,Строительство,1078.819814102808,65.50973152927187,29.886912258273032,16.12445098198812
2016,Fast,SanctionRelief,C,Обрабатывающая промышленность,G,Оптовая и розничная торговля,1078.819814102808,511.7350092207703,298.6536589384447,153.13130849707366
2016,Fast,SanctionRelief,C,Обрабатывающая промышленность,H,Транспорт и логистика,1078.819814102808,674.4936178281847,313.50018497258196,136.74035330540974
2016,Fast,SanctionRelief,C,Обрабатывающая промышленность,J,ИТ и связь,1078.819814102808,19.588274058843965,10.110041743194943,2.2529311188969317
2016,Fast,SanctionRelief,C,Обрабатывающая промышленность,K,Финансы и страхование,1078.819814102808,197.58053689222965,139.57741479547002,6.992393436272019
2016,Fast,SanctionRelief,C,Обрабатывающая промышленность,M,Профессиональные и научные услуги,1078.819814102808,288.0554823903224,172.55382027402666,37.27568699189471
2016,Fast,SanctionRelief,C_mach,Машиностроение (ОКВЭД 26–30),B,Добыча полезных ископаемых,402.1241335429167,96.56104015951985,60.31774789174881,3.3037705777591615
2016,Fast,SanctionRelief,C_mach,Машиностроение (ОКВЭД 26–30),C,Обрабатывающая промышленность,402.1241335429167,549.5863076611541,141.25449031290904,38.55169326156145
2016,Fast,SanctionRelief,C_mach,Машиностроение (ОКВЭД 26–30),C_mach,Машиностроение (ОКВЭД 26–30),402.1241335429167,718.0258211675211,206.32700980035094,48.058593790221096
2016,Fast,SanctionRelief,C_mach,Машиностроение (ОКВЭД 26–30),DE,Энергетика и ЖКХ,402.1241335429167,132.32010301975205,41.48544231361449,16.42754925661482
2016,Fast,SanctionRelief,C_mach,Машиностроение (ОКВЭД 26–30),F,Строительство,402.1241335429167,26.35354552763006,12.023039699479554,6.48661570032519
2016,Fast,SanctionRelief,C_mach,Машиностроение (ОКВЭД 26–30),G,Оптовая и розничная торговля,402.1241335429167,232.08500598566002,135.4471259019637,69.4489921712646
2016,Fast,SanctionRelief,C_mach,Машиностроение (ОКВЭД 26–30),H,Транспорт и логистика,402.1241335429167,162.06647287087773,75.32742768785769,32.85579903733137
2016,Fast,SanctionRelief,C_mach,Машиностроение (ОКВЭД 26–30),J,ИТ и связь,402.1241335429167,8.752157434041097,4.517226823320824,1.0066230328104773
2016,Fast,SanctionRelief,C_mach,Машиностроение (ОКВЭД 26–30),K,Финансы и страхование,402.1241335429167,77.70391311735224,54.89260978335956,2.7499486568901674
2016,Fast,SanctionRelief,C_mach,Машиностроение (ОКВЭД 26–30),M,Профессиональные и научные услуги,402.1241335429167,143.34242285093154,85.86638402093523,18.549160191337673
2016,Fast,SanctionRelief,DE,Энергетика и ЖКХ,B,Добыча полезных ископаемых,170.49622977934996,107.29401816294694,67.02220198906289,3.670992149532618
2016,Fast,SanctionRelief,DE,Энергетика и ЖКХ,C,Обрабатывающая промышленность,170.49622977934996,71.09918141343704,18.27388799942981,4.98737649535637
2016,Fast,SanctionRelief,DE,Энергетика и ЖКХ,C_mach,Машиностроение (ОКВЭД 26–30),170.49622977934996,47.59231826079168,13.675804444259391,3.185428467058822
2016,Fast,SanctionRelief,DE,Энергетика и ЖКХ,DE,Энергетика и ЖКХ,170.49622977934996,302.8819489505682,94.96056407353508,37.6028133425971
2016,Fast,SanctionRelief,DE,Энергетика и ЖКХ,F,Строительство,170.49622977934996,15.318925818400224,6.988814961345784,3.770573664236967
2016,Fast,SanctionRelief,DE,Энергетика и ЖКХ,G,Оптовая и розничная торговля,170.49622977934996,94.65745417532105,55.243035019833435,28.325245597209726
2016,Fast,SanctionRelief,DE,Энергетика и ЖКХ,H,Транспорт и логистика,170.49622977934996,49.48612816064952,23.000825985417126,10.032341996344451
2016,Fast,SanctionRelief,DE,Энергетика и ЖКХ,J,ИТ и связь,170.49622977934996,3.516887715104243,1.8151615348561125,0.40449228713171703
2016,Fast,SanctionRelief,DE,Энергетика и ЖКХ,K,Финансы и страхование,170.49622977934996,24.63365778551902,17.402029191440405,0.8717874225880212
2016,Fast,SanctionRelief,DE,Энергетика и ЖКХ,M,Профессиональные и научные услуги,170.49622977934996,37.44459103804241,22.430426175529966,4.8455000525984335
2016,Fast,SanctionRelief,F,Строительство,B,Добыча полезных ископаемых,95.1442328380599,17.251434097230423,10.776268057270668,0.5902461313633851
2016,Fast,SanctionRelief,F,Строительство,C,Обрабатывающая промышленность,95.1442328380599,87.09663816619232,22.38554902229953,6.109546092924946
2016,Fast,SanctionRelief,F,Строительство,C_mach,Машиностроение (ОКВЭД 26–30),95.1442328380599,23.145545892108306,6.650946433027133,1.5491676695875192
2016,Fast,SanctionRelief,F,Строительство,DE,Энергетика и ЖКХ,95.1442328380599,11.93345792136344,3.7414177354802103,1.4815395645185885
2016,Fast,SanctionRelief,F,Строительство,F,Строительство,95.1442328380599,8.911043837347737,4.065404926555598,2.1933487773409275
2016,Fast,SanctionRelief,F,Строительство,G,Оптовая и розничная торговля,95.1442328380599,24.79578867777974,14.471069755730936,7.419878446907758
2016,Fast,SanctionRelief,F,Строительство,H,Транспорт и логистика,95.1442328380599,21.29014933028605,9.895520990442892,4.31616024881325
2016,Fast,SanctionRelief,F,Строительство,J,ИТ и связь,95.1442328380599,0.9107014806727851,0.47003783781727837,0.10474366958873955
2016,Fast,SanctionRelief,F,Строительство,K,Финансы и страхование,95.1442328380599,9.207871530110495,6.50474446601312,0.32586742328926593
2016,Fast,SanctionRelief,F,Строительство,M,Профессиональные и научные услуги,95.1442328380599,13.95038303881262,8.356695271542504,1.805242890212342
2016,Fast,SanctionRelief,G,Оптовая и розничная торговля,B,Добыча полезных ископаемых,995.4471872681896,31.772586464478863,19.847040349474593,1.0870775228523202
2016,Fast,SanctionRelief,G,Оптовая и розничная торговля,C,Обрабатывающая промышленность,995.4471872681896,152.8172270848768,39.27703296461164,10.71963180583977
2016,Fast,SanctionRelief,G,Оптовая и розничная торговля,C_mach,Машиностроение (ОКВЭД 26–30),995.4471872681896,98.77519013039351,28.383365919803623,6.611178315718155
2016,Fast,SanctionRelief,G,Оптовая и розничная торговля,DE,Энергетика и ЖКХ,995.4471872681896,70.47171250650075,22.094527567694307,8.74906761692687
2016,Fast,SanctionRelief,G,Оптовая и розничная торговля,F,Строительство,995.4471872681896,16.482878663048158,7.519834639318607,4.057066985927426
2016,Fast,SanctionRelief,G,Оптовая и розничная торговля,G,Оптовая и розничная торговля,995.4471872681896,104.39507836190867,60.92600968502242,31.239127013326826
2016,Fast,SanctionRelief,G,Оптовая и розничная торговля,H,Транспорт и логистика,995.4471872681896,307.77718991082463,143.05280793919042,62.39578933788059
2016,Fast,SanctionRelief,G,Оптовая и розничная торговля,J,ИТ и связь,995.4471872681896,14.083613539876112,7.268936525772507,1.6198165859426226
2016,Fast,SanctionRelief,G,Оптовая и розничная торговля,K,Финансы и страхование,995.4471872681896,65.60918449773018,46.34849415368883,2.321915094761191
2016,Fast,SanctionRelief,G,Оптовая и розничная торговля,M,Профессиональные и научные услуги,995.4471872681896,172.61658956039872,103.4024824806499,22.337370247801793
2016,Fast,SanctionRelief,H,Транспорт и логистика,B,Добыча полезных ископаемых,106.00292567331962,9.72627232605519,6.075606073840035,0.33277781897346626
2016,Fast,SanctionRelief,H,Транспорт и логистика,C,Обрабатывающая промышленность,106.00292567331962,42.98888049962153,11.04898779217858,3.0155302480736648
2016,Fast,SanctionRelief,H,Транспорт и логистика,C_mach,Машиностроение (ОКВЭД 26–30),106.00292567331962,22.829712088497672,6.560190582232111,1.5280284180098207
2016,Fast,SanctionRelief,H,Транспорт и логистика,DE,Энергетика и ЖКХ,106.00292567331962,17.712930364290074,5.553417311979685,2.1990614381166824
2016,Fast,SanctionRelief,H,Транспорт и логистика,F,Строительство,106.00292567331962,3.747297660383234,1.7095957160420119,0.9223533058255505
2016,Fast,SanctionRelief,H,Транспорт и логистика,G,Оптовая и розничная торговля,106.00292567331962,15.55257446167802,9.07663768395588,4.653944004029386
2016,Fast,SanctionRelief,H,Транспорт и логистика,H,Транспорт и логистика,106.00292567331962,56.01982434327813,26.037644878387727,11.356920762974719
2016,Fast,SanctionRelief,H,Транспорт и логистика,J,ИТ и связь,106.00292567331962,1.9319558814720144,0.9971350487040189,0.22220250301935626
2016,Fast,SanctionRelief,H,Транспорт и логистика,K,Финансы и страхование,106.00292567331962,10.210484193561975,7.2130231548299735,0.36134997798474844
2016,Fast,SanctionRelief,H,Транспорт и логистика,M,Профессиональные и научные услуги,106.00292567331962,12.523435792368538,7.50191133665531,1.6205894391791789
2016,Fast,SanctionRelief,J,ИТ и связь,B,Добыча полезных ископаемых,1371.700755483189,47.2659663554515,29.525123567208496,1.6171730204699941
2016,Fast,SanctionRelief,J,ИТ и связь,C,Обрабатывающая промышленность,1371.700755483189,196.98523843352862,50.6290805760947,13.817874250657404
2016,Fast,SanctionRelief,J,ИТ и связь,C_mach,Машиностроение (ОКВЭД 26–30),1371.700755483189,345.91820555583985,99.4006996458528,23.15284776029206
2016,Fast,SanctionRelief,J,ИТ и связь,DE,Энергетика и ЖКХ,1371.700755483189,150.65971992306487,47.2353404903307,18.704413868650715
2016,Fast,SanctionRelief,J,ИТ и связь,F,Строительство,1371.700755483189,25.771543262025226,11.757518070246872,6.343362678459914
2016,Fast,SanctionRelief,J,ИТ и связь,G,Оптовая и розничная торговля,1371.700755483189,122.50833439777576,71.49708669348794,36.659327992224924
2016,Fast,SanctionRelief,J,ИТ и связь,H,Транспорт и логистика,1371.700755483189,131.75555694511394,61.239113879919,26.710855270413017
2016,Fast,SanctionRelief,J,ИТ и связь,J,ИТ и связь,1371.700755483189,621.3685458314288,320.7052299448394,71.46625215687727
2016,Fast,SanctionRelief,J,ИТ и связь,K,Финансы и страхование,1371.700755483189,76.59641206362892,54.110234472545024,2.7107540923823112
2016,Fast,SanctionRelief,J,ИТ и связь,M,Профессиональные и научные услуги,1371.700755483189,316.3005750945909,189.4734727301165,40.93073020080928
2016,Fast,SanctionRelief,K,Финансы и страхование,B,Добыча полезных ископаемых,2451.219901383225,23.32532087354428,14.570377676341572,0.7980600529105817
2016,Fast,SanctionRelief,K,Финансы и страхование,C,Обрабатывающая промышленность,2451.219901383225,118.09847124351194,30.353629866123274,8.284223923654011
2016,Fast,SanctionRelief,K,Финансы и страхование,C_mach,Машиностроение (ОКВЭД 26–30),2451.219901383225,80.43441260329249,23.113085000898693,5.383601324770194
2016,Fast,SanctionRelief,K,Финансы и страхование,DE,Энергетика и ЖКХ,2451.219901383225,52.01164069617302,16.306863964695037,6.457248520477576
2016,Fast,SanctionRelief,K,Финансы и страхование,F,Строительство,2451.219901383225,10.780724327691933,4.918392344782968,2.6535486700097533
2016,Fast,SanctionRelief,K,Финансы и страхование,G,Оптовая и розничная торговля,2451.219901383225,50.66648293522509,29.569465136240435,15.16141106044297
2016,Fast,SanctionRelief,K,Финансы и страхование,H,Транспорт и логистика,2451.219901383225,45.034455116526324,20.931717715328823,9.129852589826989
2016,Fast,SanctionRelief,K,Финансы и страхование,J,ИТ и связь,2451.219901383225,64.20282840921973,33.13682835447836,7.384241695302665
2016,Fast,SanctionRelief,K,Финансы и страхование,K,Финансы и страхование,2451.219901383225,510.16977602837096,360.4007741089624,18.054955459661173
2016,Fast,SanctionRelief,K,Финансы и страхование,M,Профессиональные и научные услуги,2451.219901383225,397.9811826437498,238.40259137751906,51.500571590547494
2016,Fast,SanctionRelief,M,Профессиональные и научные услуги,B,Добыча полезных ископаемых,1852.5599609249384,64.70171605772329,40.41652607393242,2.2137253854028556
2016,Fast,SanctionRelief,M,Профессиональные и научные услуги,C,Обрабатывающая промышленность,1852.5599609249384,315.6620257441259,81.1313490457588,22.142665166821445
2016,Fast,SanctionRelief,M,Профессиональные и научные услуги,C_mach,Машиностроение (ОКВЭД 26–30),1852.5599609249384,370.4682745637291,106.45524027581752,24.796022363753544
2016,Fast,SanctionRelief,M,Профессиональные и научные услуги,DE,Энергетика и ЖКХ,1852.5599609249384,113.40592443086142,35.555405630966995,14.0793527745502
2016,Fast,SanctionRelief,M,Профессиональные и научные услуги,F,Строительство,1852.5599609249384,46.91104691087285,21.40180260611381,11.546603211007263
2016,Fast,SanctionRelief,M,Профессиональные и научные услуги,G,Оптовая и розничная торговля,1852.5599609249384,153.81725134746924,89.76928311535104,46.028191434718856
2016,Fast,SanctionRelief,M,Профессиональные и научные услуги,H,Транспорт и логистика,1852.5599609249384,137.1628813541624,63.75240260146667,27.807084249585664
2016,Fast,SanctionRelief,M,Профессиональные и научные услуги,J,ИТ и связь,1852.5599609249384,39.86842802208777,20.577181548921942,4.5854383026620225
2016,Fast,SanctionRelief,M,Профессиональные и научные услуги,K,Финансы и страхование,1852.5599609249384,102.72672139279145,72.56954772949717,3.6355081512330303
2016,Fast,SanctionRelief,M,Профессиональные и научные услуги,M,Профессиональные и научные услуги,1852.5599609249384,556.7263209854983,333.49566109969373,72.04291308396128
2016,Fast,StressThrottle,B,Добыча полезных ископаемых,B,Добыча полезных ископаемых,172.91152894297556,40.40953443667264,25.242189878521728,1.3825848469763267
2016,Fast,StressThrottle,B,Добыча полезных ископаемых,C,Обрабатывающая промышленность,172.91152894297556,28.79701050652792,7.4013980787582145,2.0200166933236274
2016,Fast,StressThrottle,B,Добыча полезных ископаемых,C_mach,Машиностроение (ОКВЭД 26–30),172.91152894297556,19.43426757705347,5.584498772360767,1.3007659941496328
2016,Fast,StressThrottle,B,Добыча полезных ископаемых,DE,Энергетика и ЖКХ,172.91152894297556,18.98178761774385,5.951233692038808,2.356590147322822
2016,Fast,StressThrottle,B,Добыча полезных ископаемых,F,Строительство,172.91152894297556,5.836824852103656,2.662881806251669,1.436665881864308
2016,Fast,StressThrottle,B,Добыча полезных ископаемых,G,Оптовая и розничная торговля,172.91152894297556,12.33405497657652,7.198277588847445,3.690835967064311
2016,Fast,StressThrottle,B,Добыча полезных ископаемых,H,Транспорт и логистика,172.91152894297556,32.58243535085137,15.144101055009664,6.605449782863633
2016,Fast,StressThrottle,B,Добыча полезных ископаемых,J,ИТ и связь,172.91152894297556,0.7752261969509302,0.40011535411684535,0.0891620781927097
2016,Fast,StressThrottle,B,Добыча полезных ископаемых,K,Финансы и страхование,172.91152894297556,6.568764929945038,4.640392428030358,0.2324691971335962
2016,Fast,StressThrottle,B,Добыча полезных ископаемых,M,Профессиональные и научные услуги,172.91152894297556,10.549700305763787,6.319584947315576,1.365179107832729
2016,Fast,StressThrottle,C,Обрабатывающая промышленность,B,Добыча полезных ископаемых,1073.0821181840547,872.3525030320811,544.9230690110531,29.846949951976168
2016,Fast,StressThrottle,C,Обрабатывающая промышленность,C,Обрабатывающая промышленность,1073.0821181840547,1846.560021204778,474.6022435265844,129.53018394781364
2016,Fast,StressThrottle,C,Обрабатывающая промышленность,C_mach,Машиностроение (ОКВЭД 26–30),1073.0821181840547,306.01212327084403,87.93355962389396,20.48187111606034
2016,Fast,StressThrottle,C,Обрабатывающая промышленность,DE,Энергетика и ЖКХ,1073.0821181840547,451.6423273701512,141.60041664798356,56.071423842058145
2016,Fast,StressThrottle,C,Обрабатывающая промышленность,F,Строительство,1073.0821181840547,65.16131846314117,29.72795891662437,16.038693197989286
2016,Fast,StressThrottle,C,Обрабатывающая промышленность,G,Оптовая и розничная торговля,1073.0821181840547,509.01335001920006,297.0652714638998,152.3168806637031
2016,Fast,StressThrottle,C,Обрабатывающая промышленность,H,Транспорт и логистика,1073.0821181840547,670.9063280624174,311.83283634927034,136.01310065688307
2016,Fast,StressThrottle,C,Обрабатывающая промышленность,J,ИТ и связь,1073.0821181840547,19.48409395512913,10.056271554243976,2.2409489199076806
2016,Fast,StressThrottle,C,Обрабатывающая промышленность,K,Финансы и страхование,1073.0821181840547,196.52970613686907,138.83507325450742,6.9552044388535945
2016,Fast,StressThrottle,C,Обрабатывающая промышленность,M,Профессиональные и научные услуги,1073.0821181840547,286.52346124640235,171.6360939425216,37.07743650156608
2016,Fast,StressThrottle,C_mach,Машиностроение (ОКВЭД 26–30),B,Добыча полезных ископаемых,399.1890411750119,95.85624393276241,59.87749040228535,3.279656452295826
2016,Fast,StressThrottle,C_mach,Машиностроение (ОКВЭД 26–30),C,Обрабатывающая промышленность,399.1890411750119,545.5748931685469,140.2234778919511,38.270305572479266
2016,Fast,StressThrottle,C_mach,Машиностроение (ОКВЭД 26–30),C_mach,Машиностроение (ОКВЭД 26–30),399.1890411750119,712.7849715594673,204.8210349501919,47.70781551038213
2016,Fast,StressThrottle,C_mach,Машиностроение (ОКВЭД 26–30),DE,Энергетика и ЖКХ,399.1890411750119,131.35430243207804,41.18264127543495,16.307645051856806
2016,Fast,StressThrottle,C_mach,Машиностроение (ОКВЭД 26–30),F,Строительство,399.1890411750119,26.161191764467716,11.93528388201581,6.4392700807827525
2016,Fast,StressThrottle,C_mach,Машиностроение (ОКВЭД 26–30),G,Оптовая и розничная торговля,399.1890411750119,230.3910242696859,134.45850126512113,68.94208599509301
2016,Fast,StressThrottle,C_mach,Машиностроение (ОКВЭД 26–30),H,Транспорт и логистика,399.1890411750119,160.8835543938752,74.77761498163538,32.615985514710275
2016,Fast,StressThrottle,C_mach,Машиностроение (ОКВЭД 26–30),J,ИТ и связь,399.1890411750119,8.688275691204558,4.484255715975414,0.9992757205391937
2016,Fast,StressThrottle,C_mach,Машиностроение (ОКВЭД 26–30),K,Финансы и страхование,399.1890411750119,77.13675451302358,54.49195021933387,2.7298768615371864
2016,Fast,StressThrottle,C_mach,Машиностроение (ОКВЭД 26–30),M,Профессиональные и научные услуги,399.1890411750119,142.29617067103882,85.2396477786238,18.413770410005817
2016,Fast,StressThrottle,DE,Энергетика и ЖКХ,B,Добыча полезных ископаемых,172.38249701828954,108.48105433176354,67.76369512387983,3.7116057879399253
2016,Fast,StressThrottle,DE,Энергетика и ЖКХ,C,Обрабатывающая промышленность,172.38249701828954,71.88577978449281,18.476059251579986,5.042553814547668
2016,Fast,StressThrottle,DE,Энергетика и ЖКХ,C_mach,Машиностроение (ОКВЭД 26–30),172.38249701828954,48.11885090539442,13.827105279021165,3.220670122356272
2016,Fast,StressThrottle,DE,Энергетика и ЖКХ,DE,Энергетика и ЖКХ,172.38249701828954,306.23285177294156,96.01115036060398,38.01882814240761
2016,Fast,StressThrottle,DE,Энергетика и ЖКХ,F,Строительство,172.38249701828954,15.488405154948545,7.066134986062213,3.8122890123362363
2016,Fast,StressThrottle,DE,Энергетика и ЖКХ,G,Оптовая и розничная торговля,172.38249701828954,95.7046870376747,55.85421057059112,28.63861899481553
2016,Fast,StressThrottle,DE,Энергетика и ЖКХ,H,Транспорт и логистика,172.38249701828954,50.03361277337205,23.25529322249909,10.143333764678758
2016,Fast,StressThrottle,DE,Энергетика и ЖКХ,J,ИТ и связь,172.38249701828954,3.555796435189229,1.8352433850003262,0.40896734532278506
2016,Fast,StressThrottle,DE,Энергетика и ЖКХ,K,Финансы и страхование,172.38249701828954,24.906189686759344,17.594554724687473,0.8814323517261934
2016,Fast,StressThrottle,DE,Энергетика и ЖКХ,M,Профессиональные и научные услуги,172.38249701828954,37.85885536190434,22.678582853863038,4.8991077365766955
2016,Fast,StressThrottle,F,Строительство,B,Добыча полезных ископаемых,96.59641517106684,17.51474199375497,10.94074577306823,0.599255032675885
2016,Fast,StressThrottle,F,Строительство,C,Обрабатывающая промышленность,96.59641517106684,88.42599040790431,22.727218694072214,6.202795832128141
2016,Fast,StressThrottle,F,Строительство,C_mach,Машиностроение (ОКВЭД 26–30),96.59641517106684,23.49881536341225,6.752459542331998,1.5728125490881988
2016,Fast,StressThrottle,F,Строительство,DE,Энергетика и ЖКХ,96.59641517106684,12.115597776278044,3.7985228334330285,1.5041522391607456
2016,Fast,StressThrottle,F,Строительство,F,Строительство,96.59641517106684,9.04705271611258,4.127455027068901,2.226825765378635
2016,Fast,StressThrottle,F,Строительство,G,Оптовая и розничная торговля,96.59641517106684,25.174245733733223,14.691941070913552,7.5331277324634875
2016,Fast,StressThrottle,F,Строительство,H,Транспорт и логистика,96.59641517106684,21.61509996368012,10.046555901646379,4.382037617023487
2016,Fast,StressThrottle,F,Строительство,J,ИТ и связь,96.59641517106684,0.9246014781968309,0.4772120051163601,0.10634236771193507
2016,Fast,StressThrottle,F,Строительство,K,Финансы и страхование,96.59641517106684,9.34841087718141,6.6040261009845915,0.33084112375315644
2016,Fast,StressThrottle,F,Строительство,M,Профессиональные и научные услуги,96.59641517106684,14.163307135033186,8.484243151993773,1.8327962347898816
2016,Fast,StressThrottle,G,Оптовая и розничная торговля,B,Добыча полезных ископаемых,1036.7546722608895,33.091034751185546,20.670621280608973,1.1321873378535112
2016,Fast,StressThrottle,G,Оптовая и розничная торговля,C,Обрабатывающая промышленность,1036.7546722608895,159.15859345284855,40.90688884294904,11.164458046358043
2016,Fast,StressThrottle,G,Оптовая и розничная торговля,C_mach,Машиностроение (ОКВЭД 26–30),1036.7546722608895,102.87400595522848,29.561173719926245,6.885518484190615
2016,Fast,StressThrottle,G,Оптовая и розничная торговля,DE,Энергетика и ЖКХ,1036.7546722608895,73.39603560872463,23.01137115075567,9.112122517185437
2016,Fast,StressThrottle,G,Оптовая и розничная торговля,F,Строительство,1036.7546722608895,17.166858960263987,7.831880783487932,4.225420702507294
2016,Fast,StressThrottle,G,Оптовая и розничная торговля,G,Оптовая и розничная торговля,1036.7546722608895,108.72709937507798,63.45422038561784,32.53543864772831
2016,Fast,StressThrottle,G,Оптовая и розничная торговля,H,Транспорт и логистика,1036.7546722608895,320.5488384884116,148.98898596318804,64.98499061811664
2016,Fast,StressThrottle,G,Оптовая и розничная торговля,J,ИТ и связь,1036.7546722608895,14.668032946934703,7.57057129885901,1.6870331597303032
2016,Fast,StressThrottle,G,Оптовая и розничная торговля,K,Финансы и страхование,1036.7546722608895,68.33173014222666,48.27179028750165,2.4182662363967258
2016,Fast,StressThrottle,G,Оптовая и розничная торговля,M,Профессиональные и научные услуги,1036.7546722608895,179.77955839888133,107.69331432779099,23.264290930374244
2016,Fast,StressThrottle,H,Транспорт и логистика,B,Добыча полезных ископаемых,109.04689197330843,10.005570703877959,6.25007239185253,0.34233382377149196
2016,Fast,StressThrottle,H,Транспорт и логистика,C,Обрабатывающая промышленность,109.04689197330843,44.22334363055783,11.366269096206253,3.102123824556841
2016,Fast,StressThrottle,H,Транспорт и логистика,C_mach,Машиностроение (ОКВЭД 26–30),109.04689197330843,23.485287147340834,6.748572166296676,1.5719070843796659
2016,Fast,StressThrottle,H,Транспорт и логистика,DE,Энергетика и ЖКХ,109.04689197330843,18.221572581101245,5.712888525062393,2.2622094018800722
2016,Fast,StressThrottle,H,Транспорт и логистика,F,Строительство,109.04689197330843,3.854904575209213,1.7586882454527064,0.9488394840303744
2016,Fast,StressThrottle,H,Транспорт и логистика,G,Оптовая и розничная торговля,109.04689197330843,15.999180177876001,9.337281237439653,4.787586057966261
2016,Fast,StressThrottle,H,Транспорт и логистика,H,Транспорт и логистика,109.04689197330843,57.62848237180983,26.78533852021368,11.683044630354352
2016,Fast,StressThrottle,H,Транспорт и логистика,J,ИТ и связь,109.04689197330843,1.987433676626362,1.0257686497627931,0.22858324134962218
2016,Fast,StressThrottle,H,Транспорт и логистика,K,Финансы и страхование,109.04689197330843,10.503687136729363,7.420151394592017,0.3717264572045491
2016,Fast,StressThrottle,H,Транспорт и логистика,M,Профессиональные и научные услуги,109.04689197330843,12.883057154419664,7.717335252073054,1.6671260758582627
2016,Fast,StressThrottle,J,ИТ и связь,B,Добыча полезных ископаемых,1255.4771061771062,43.26114017463191,27.023471808632898,1.4801506055977685
2016,Fast,StressThrottle,J,ИТ и связь,C,Обрабатывающая промышленность,1255.4771061771062,180.29475898408865,46.339299089831215,12.64709136332259
2016,Fast,StressThrottle,J,ИТ и связь,C_mach,Машиностроение (ОКВЭД 26–30),1255.4771061771062,316.60869613813213,90.97851863425939,21.19111634928805
2016,Fast,StressThrottle,J,ИТ и связь,DE,Энергетика и ЖКХ,1255.4771061771062,137.89438288953465,43.233109226655586,17.119596459127514
