country_iso3,sector_id,sector_name_ru,is_proxy_mn,staffing_proxy_exact,base_year,staffing_source,occupation_digit,occupation_employment,sector_total_employment,classified_employment,share_of_total,share_within_classified,occupation_rti,rti_contribution,total_source
DNK,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:2487,1,33.017,519.663,510.401,0.06353540660004657,0.06468835288332116,-0.9097907,-0.05885286185156377,reported_total
DNK,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:2487,2,32.813,519.663,510.401,0.06314284449729922,0.06428866714602832,-0.7280261,-0.04680382761652113,reported_total
DNK,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:2487,3,58.081,519.663,510.401,0.11176666416504542,0.11379483974365254,-0.3164743,-0.036013142251484616,reported_total
DNK,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:2487,4,48.266,519.663,510.401,0.09287942378041153,0.09456486174596053,0.2180918,0.020623820914927676,reported_total
DNK,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:2487,5,15.996,519.663,510.401,0.030781487233072204,0.03134006398890284,0.3348614,0.01049457770341359,reported_total
DNK,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:2487,7,150.144,519.663,510.401,0.28892570762205505,0.29416870264752615,0.3554606,0.10456538354431123,reported_total
DNK,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:2487,8,121.173,519.663,510.401,0.23317611605983107,0.23740745022051288,0.7716945,0.18320602359419355,reported_total
DNK,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:2487,9,50.911,519.663,510.401,0.09796926084789566,0.09974706162409556,1.052534,0.1049871737594558,reported_total
DNK,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:2487,1,33.017,519.663,510.401,0.06353540660004657,0.06468835288332116,-0.9097907,-0.05885286185156377,reported_total
DNK,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:2487,2,32.813,519.663,510.401,0.06314284449729922,0.06428866714602832,-0.7280261,-0.04680382761652113,reported_total
DNK,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:2487,3,58.081,519.663,510.401,0.11176666416504542,0.11379483974365254,-0.3164743,-0.036013142251484616,reported_total
DNK,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:2487,4,48.266,519.663,510.401,0.09287942378041153,0.09456486174596053,0.2180918,0.020623820914927676,reported_total
DNK,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:2487,5,15.996,519.663,510.401,0.030781487233072204,0.03134006398890284,0.3348614,0.01049457770341359,reported_total
DNK,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:2487,7,150.144,519.663,510.401,0.28892570762205505,0.29416870264752615,0.3554606,0.10456538354431123,reported_total
DNK,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:2487,8,121.173,519.663,510.401,0.23317611605983107,0.23740745022051288,0.7716945,0.18320602359419355,reported_total
DNK,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:2487,9,50.911,519.663,510.401,0.09796926084789566,0.09974706162409556,1.052534,0.1049871737594558,reported_total
DNK,DE,Энергетика и ЖКХ,False,True,1995,BA:2487,2,2.875,16.104,15.621,0.1785270740188773,0.18404711606171179,-0.7280261,-0.13399110412265539,reported_total
DNK,DE,Энергетика и ЖКХ,False,True,1995,BA:2487,3,3.84,16.104,15.621,0.23845007451564829,0.24582293067025157,-0.3164743,-0.07779663990781639,reported_total
DNK,DE,Энергетика и ЖКХ,False,True,1995,BA:2487,4,1.854,16.104,15.621,0.11512667660208645,0.11868638371423085,0.2180918,0.02588452705972729,reported_total
DNK,DE,Энергетика и ЖКХ,False,True,1995,BA:2487,7,4.589,16.104,15.621,0.2849602583209141,0.29377120542858975,0.3554606,0.10442408894436978,reported_total
DNK,DE,Энергетика и ЖКХ,False,True,1995,BA:2487,8,2.463,16.104,15.621,0.15294336810730255,0.15767236412521607,0.7716945,0.12167489619742654,reported_total
DNK,F,Строительство,False,True,1995,BA:2487,1,6.428,163.213,161.014,0.03938411768670388,0.039921994360738816,-0.9097907,-0.03632065919485262,reported_total
DNK,F,Строительство,False,True,1995,BA:2487,2,5.093,163.213,161.014,0.031204622180831185,0.031630789869203924,-0.7280261,-0.023028040588396043,reported_total
DNK,F,Строительство,False,True,1995,BA:2487,3,8.953,163.213,161.014,0.0548546990742159,0.055603860533866616,-0.3164743,-0.017597192839753063,reported_total
DNK,F,Строительство,False,True,1995,BA:2487,4,9.282,163.213,161.014,0.056870469876786775,0.05764716111642466,0.2180918,0.012572373132771063,reported_total
DNK,F,Строительство,False,True,1995,BA:2487,7,99.877,163.213,161.014,0.6119426761348667,0.6203000981281132,0.3554606,0.220492245060678,reported_total
DNK,F,Строительство,False,True,1995,BA:2487,8,8.034,163.213,161.014,0.04922402014545411,0.04989628231085497,0.7716945,0.03850468662973407,reported_total
DNK,F,Строительство,False,True,1995,BA:2487,9,23.347,163.213,161.014,0.14304620342742308,0.14499981368079795,1.052534,0.152617233892705,reported_total
DNK,G,Оптовая и розничная торговля,False,True,1995,BA:2487,1,59.421,368.596,362.72999999999996,0.16120902017384886,0.16381606153337192,-0.9097907,-0.1490383292936895,reported_total
DNK,G,Оптовая и розничная торговля,False,True,1995,BA:2487,2,7.163,368.596,362.72999999999996,0.01943320057732585,0.019747470570396712,-0.7280261,-0.014376673984230695,reported_total
DNK,G,Оптовая и розничная торговля,False,True,1995,BA:2487,3,45.998,368.596,362.72999999999996,0.12479245569675199,0.1268105753590825,-0.3164743,-0.04013228806936288,reported_total
DNK,G,Оптовая и розничная торговля,False,True,1995,BA:2487,4,42.403,368.596,362.72999999999996,0.11503922994281,0.11689962230860419,0.2180918,0.025494849048603645,reported_total
DNK,G,Оптовая и розничная торговля,False,True,1995,BA:2487,5,119.095,368.596,362.72999999999996,0.32310442869700157,0.32832961155680535,0.3348614,0.109944913387368,reported_total
DNK,G,Оптовая и розничная торговля,False,True,1995,BA:2487,7,46.305,368.596,362.72999999999996,0.1256253459071721,0.12765693491026384,0.3554606,0.045377010677363334,reported_total
DNK,G,Оптовая и розничная торговля,False,True,1995,BA:2487,8,10.46,368.596,362.72999999999996,0.028377953097700467,0.02883687591321369,0.7716945,0.02225325853940948,reported_total
DNK,G,Оптовая и розничная торговля,False,True,1995,BA:2487,9,31.885,368.596,362.72999999999996,0.086503922994281,0.0879028478482618,1.052534,0.0925207360571224,reported_total
DNK,H,Транспорт и логистика,False,False,1995,BA:2487,1,4.542,188.766,186.927,0.024061536505514763,0.024298255468712383,-0.9097907,-0.022106326851658666,reported_total
DNK,H,Транспорт и логистика,False,False,1995,BA:2487,2,7.21,188.766,186.927,0.0381954377377282,0.038571206941747316,-0.7280261,-0.028080845362093227,reported_total
DNK,H,Транспорт и логистика,False,False,1995,BA:2487,3,34.264,188.766,186.927,0.18151573906317878,0.18330150272566298,-0.3164743,-0.058010214764052284,reported_total
DNK,H,Транспорт и логистика,False,False,1995,BA:2487,4,54.25,188.766,186.927,0.2873928567644597,0.2902202464063511,0.2180918,0.06329465593520464,reported_total
DNK,H,Транспорт и логистика,False,False,1995,BA:2487,5,8.157,188.766,186.927,0.04321223101617876,0.043637355759200115,0.3348614,0.014612466041823813,reported_total
DNK,H,Транспорт и логистика,False,False,1995,BA:2487,7,6.847,188.766,186.927,0.03627242194039181,0.036629272389756426,0.3554606,0.013020263141226254,reported_total
DNK,H,Транспорт и логистика,False,False,1995,BA:2487,8,57.459,188.766,186.927,0.3043927402180478,0.3073873758205075,0.7716945,0.23720914729011863,reported_total
DNK,H,Транспорт и логистика,False,False,1995,BA:2487,9,14.198,188.766,186.927,0.07521481622749861,0.07595478448806219,1.052534,0.07994499313635806,reported_total
DNK,J,ИТ и связь,False,False,1995,BA:2487,1,17.829,184.502,182.23000000000002,0.09663309882819698,0.09783789716292597,-0.9097907,-0.08901200894638643,reported_total
DNK,J,ИТ и связь,False,False,1995,BA:2487,2,52.636,184.502,182.23000000000002,0.2852868803590205,0.28884376886352414,-0.7280261,-0.21028580255501292,reported_total
DNK,J,ИТ и связь,False,False,1995,BA:2487,3,46.824,184.502,182.23000000000002,0.25378586681987186,0.256950008231356,-0.3164743,-0.08131807399001262,reported_total
DNK,J,ИТ и связь,False,False,1995,BA:2487,4,25.686,184.502,182.23000000000002,0.13921800305687743,0.14095373977939965,0.2180918,0.030740854825220872,reported_total
DNK,J,ИТ и связь,False,False,1995,BA:2487,5,3.66,184.502,182.23000000000002,0.019837183336766,0.020084508588048073,0.3348614,0.006725526664105801,reported_total
DNK,J,ИТ и связь,False,False,1995,BA:2487,7,3.792,184.502,182.23000000000002,0.0205526227357969,0.02080886791417439,0.3554606,0.007396732674093178,reported_total
DNK,J,ИТ и связь,False,False,1995,BA:2487,8,2.145,184.502,182.23000000000002,0.011625890234252203,0.011770839049552763,0.7716945,0.009083491754925094,reported_total
DNK,J,ИТ и связь,False,False,1995,BA:2487,9,29.658,184.502,182.23000000000002,0.160746224973171,0.16275037041101903,1.052534,0.1713002983701915,reported_total
DNK,K,Финансы и страхование,False,True,1995,BA:2487,1,6.438,76.976,75.783,0.08363645811681562,0.0849530897430822,-0.9097907,-0.07728953098452157,reported_total
DNK,K,Финансы и страхование,False,True,1995,BA:2487,2,12.373,76.976,75.783,0.16073841197256286,0.16326880698837468,-0.7280261,-0.11886395280339916,reported_total
DNK,K,Финансы и страхование,False,True,1995,BA:2487,3,20.079,76.976,75.783,0.26084753689461654,0.2649538814773762,-0.3164743,-0.0838510941728356,reported_total
DNK,K,Финансы и страхование,False,True,1995,BA:2487,4,35.235,76.976,75.783,0.457740074828518,0.46494596413443645,0.2180918,0.10140090222081469,reported_total
DNK,K,Финансы и страхование,False,True,1995,BA:2487,9,1.658,76.976,75.783,0.021539181043442112,0.0218782576567304,1.052534,0.023027610044469078,reported_total
DNK,M,Профессиональные и научные услуги,True,False,1995,BA:2487,1,17.829,184.502,182.23000000000002,0.09663309882819698,0.09783789716292597,-0.9097907,-0.08901200894638643,reported_total
DNK,M,Профессиональные и научные услуги,True,False,1995,BA:2487,2,52.636,184.502,182.23000000000002,0.2852868803590205,0.28884376886352414,-0.7280261,-0.21028580255501292,reported_total
DNK,M,Профессиональные и научные услуги,True,False,1995,BA:2487,3,46.824,184.502,182.23000000000002,0.25378586681987186,0.256950008231356,-0.3164743,-0.08131807399001262,reported_total
DNK,M,Профессиональные и научные услуги,True,False,1995,BA:2487,4,25.686,184.502,182.23000000000002,0.13921800305687743,0.14095373977939965,0.2180918,0.030740854825220872,reported_total
DNK,M,Профессиональные и научные услуги,True,False,1995,BA:2487,5,3.66,184.502,182.23000000000002,0.019837183336766,0.020084508588048073,0.3348614,0.006725526664105801,reported_total
DNK,M,Профессиональные и научные услуги,True,False,1995,BA:2487,7,3.792,184.502,182.23000000000002,0.0205526227357969,0.02080886791417439,0.3554606,0.007396732674093178,reported_total
DNK,M,Профессиональные и научные услуги,True,False,1995,BA:2487,8,2.145,184.502,182.23000000000002,0.011625890234252203,0.011770839049552763,0.7716945,0.009083491754925094,reported_total
DNK,M,Профессиональные и научные услуги,True,False,1995,BA:2487,9,29.658,184.502,182.23000000000002,0.160746224973171,0.16275037041101903,1.052534,0.1713002983701915,reported_total
ESP,B,Добыча полезных ископаемых,False,True,1995,BA:2244,1,1.78,67.735,67.735,0.026278880933047907,0.02627888093304791,-0.768791,-0.020202967151398837,sum_digits
ESP,B,Добыча полезных ископаемых,False,True,1995,BA:2244,2,2.03,67.735,67.735,0.029969734996678227,0.02996973499667823,-0.6500685,-0.019482380674688125,sum_digits
ESP,B,Добыча полезных ископаемых,False,True,1995,BA:2244,3,2.224,67.735,67.735,0.03283383775005536,0.03283383775005537,-0.2804495,-0.009208233380084155,sum_digits
ESP,B,Добыча полезных ископаемых,False,True,1995,BA:2244,4,2.422,67.735,67.735,0.03575699416845058,0.03575699416845059,0.1525561,0.005454947578061565,sum_digits
ESP,B,Добыча полезных ископаемых,False,True,1995,BA:2244,5,1.168,67.735,67.735,0.017243670185280873,0.017243670185280877,0.4034732,0.006957358789399868,sum_digits
ESP,B,Добыча полезных ископаемых,False,True,1995,BA:2244,7,34.613,67.735,67.735,0.5110061268177456,0.5110061268177457,0.3646072,0.18631651308186317,sum_digits
ESP,B,Добыча полезных ископаемых,False,True,1995,BA:2244,8,17.743,67.735,67.735,0.2619472946039713,0.26194729460397137,0.6861051,0.17972337475898725,sum_digits
ESP,B,Добыча полезных ископаемых,False,True,1995,BA:2244,9,5.755,67.735,67.735,0.08496346054477005,0.08496346054477007,0.8602896,0.07309318148667603,sum_digits
ESP,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:2244,1,135.845,2415.286,2415.286,0.056243856835173967,0.056243856835173967,-0.768791,-0.04323977094017023,reported_total
ESP,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:2244,2,75.389,2415.286,2415.286,0.031213280746048292,0.031213280746048292,-0.6500685,-0.020290770594662496,reported_total
ESP,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:2244,3,175.963,2415.286,2415.286,0.07285389804768462,0.07285389804768462,-0.2804495,-0.02043183928052413,reported_total
ESP,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:2244,4,154.875,2415.286,2415.286,0.06412284093891986,0.06412284093891986,0.1525561,0.009782330534561953,reported_total
ESP,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:2244,5,29.48,2415.286,2415.286,0.012205593871698839,0.012205593871698839,0.4034732,0.004924630017314719,reported_total
ESP,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:2244,6,1.348,2415.286,2415.286,0.0005581119585837868,0.0005581119585837868,0.44396,0.000247779385132858,reported_total
ESP,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:2244,7,892.958,2415.286,2415.286,0.369711081834615,0.369711081834615,0.3646072,0.13479932235668984,reported_total
ESP,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:2244,8,707.58,2415.286,2415.286,0.2929590946993441,0.2929590946993441,0.6861051,0.20100072896460297,reported_total
ESP,C,Обрабатывающая промышленность без машиностроения,False,True,1995,BA:2244,9,241.848,2415.286,2415.286,0.1001322410679315,0.1001322410679315,0.8602896,0.08614272561543436,reported_total
ESP,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:2244,1,135.845,2415.286,2415.286,0.056243856835173967,0.056243856835173967,-0.768791,-0.04323977094017023,reported_total
ESP,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:2244,2,75.389,2415.286,2415.286,0.031213280746048292,0.031213280746048292,-0.6500685,-0.020290770594662496,reported_total
ESP,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:2244,3,175.963,2415.286,2415.286,0.07285389804768462,0.07285389804768462,-0.2804495,-0.02043183928052413,reported_total
ESP,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:2244,4,154.875,2415.286,2415.286,0.06412284093891986,0.06412284093891986,0.1525561,0.009782330534561953,reported_total
ESP,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:2244,5,29.48,2415.286,2415.286,0.012205593871698839,0.012205593871698839,0.4034732,0.004924630017314719,reported_total
ESP,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:2244,6,1.348,2415.286,2415.286,0.0005581119585837868,0.0005581119585837868,0.44396,0.000247779385132858,reported_total
ESP,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:2244,7,892.958,2415.286,2415.286,0.369711081834615,0.369711081834615,0.3646072,0.13479932235668984,reported_total
ESP,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:2244,8,707.58,2415.286,2415.286,0.2929590946993441,0.2929590946993441,0.6861051,0.20100072896460297,reported_total
ESP,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1995,BA:2244,9,241.848,2415.286,2415.286,0.1001322410679315,0.1001322410679315,0.8602896,0.08614272561543436,reported_total
ESP,DE,Энергетика и ЖКХ,False,True,1995,BA:2244,1,5.151,92.866,92.25800000000001,0.05546701699222536,0.0558325565262633,-0.768791,-0.042923566964382494,reported_total
ESP,DE,Энергетика и ЖКХ,False,True,1995,BA:2244,2,8.624,92.866,92.25800000000001,0.09286498826265803,0.09347698844544647,-0.6500685,-0.06076644566324872,reported_total
ESP,DE,Энергетика и ЖКХ,False,True,1995,BA:2244,3,13.457,92.866,92.25800000000001,0.14490771649473436,0.14586268941446812,-0.2804495,-0.04090711831494288,reported_total
ESP,DE,Энергетика и ЖКХ,False,True,1995,BA:2244,4,13.691,92.866,92.25800000000001,0.14742747614842894,0.14839905482451388,0.1525561,0.02263918104771402,reported_total
ESP,DE,Энергетика и ЖКХ,False,True,1995,BA:2244,7,25.481,92.866,92.25800000000001,0.27438459716150154,0.2761928504845108,0.3646072,0.10070190187517614,reported_total
ESP,DE,Энергетика и ЖКХ,False,True,1995,BA:2244,8,14.876,92.866,92.25800000000001,0.1601877974716258,0.16124346940102754,0.6861051,0.11062996669773895,reported_total
ESP,DE,Энергетика и ЖКХ,False,True,1995,BA:2244,9,10.978,92.866,92.25800000000001,0.11821333965067947,0.11899239090376985,0.8602896,0.10236791637364781,reported_total
ESP,F,Строительство,False,True,1995,BA:2244,1,48.335,1197.967,1197.967,0.04034752209368037,0.04034752209368038,-0.768791,-0.031018811857922633,reported_total
ESP,F,Строительство,False,True,1995,BA:2244,2,26.383,1197.967,1197.967,0.022023144210149358,0.02202314421014936,-0.6500685,-0.01431655232197548,reported_total
ESP,F,Строительство,False,True,1995,BA:2244,3,25.988,1197.967,1197.967,0.02169341893391053,0.021693418933910535,-0.2804495,-0.006083908493305743,reported_total
ESP,F,Строительство,False,True,1995,BA:2244,4,39.537,1197.967,1197.967,0.033003413282669716,0.03300341328266972,0.1525561,0.00503487201709229,reported_total
ESP,F,Строительство,False,True,1995,BA:2244,5,2.772,1197.967,1197.967,0.002313920166415268,0.0023139201664152684,0.4034732,0.0009336047740881008,reported_total
ESP,F,Строительство,False,True,1995,BA:2244,7,768.206,1197.967,1197.967,0.6412580647046203,0.6412580647046204,0.3646072,0.2338073074493705,reported_total
ESP,F,Строительство,False,True,1995,BA:2244,8,77.14,1197.967,1197.967,0.06439242483307135,0.06439242483307137,0.6861051,0.04417997107933692,reported_total
ESP,F,Строительство,False,True,1995,BA:2244,9,209.606,1197.967,1197.967,0.17496809177548295,0.17496809177548298,0.8602896,0.15052322968629353,reported_total
ESP,G,Оптовая и розничная торговля,False,True,1995,BA:2244,1,474.826,2063.019,2063.018,0.230160749852522,0.23016086141759307,-0.768791,-0.17694559881009278,reported_total
ESP,G,Оптовая и розничная торговля,False,True,1995,BA:2244,2,28.775,2063.019,2063.018,0.013948005326174894,0.013948012087146112,-0.6500685,-0.009067163295472943,reported_total
ESP,G,Оптовая и розничная торговля,False,True,1995,BA:2244,3,191.454,2063.019,2063.018,0.09280282925169377,0.0928028742357071,-0.2804495,-0.02602651967796694,reported_total
ESP,G,Оптовая и розничная торговля,False,True,1995,BA:2244,4,194.233,2063.019,2063.018,0.09414988422307309,0.09414992986004,0.1525561,0.014363146114721248,reported_total
ESP,G,Оптовая и розничная торговля,False,True,1995,BA:2244,5,585.62,2063.019,2063.018,0.28386553880502313,0.28386567640224175,0.4034732,0.11453219282817696,reported_total
ESP,G,Оптовая и розничная торговля,False,True,1995,BA:2244,6,3.94,2063.019,2063.018,0.0019098224495266406,0.0019098233752686598,0.44396,0.0008478851856842743,reported_total
ESP,G,Оптовая и розничная торговля,False,True,1995,BA:2244,7,268.613,2063.019,2063.018,0.13020384203926383,0.13020390515254834,0.3646072,0.047473281286736224,reported_total
ESP,G,Оптовая и розничная торговля,False,True,1995,BA:2244,8,101.057,2063.019,2063.018,0.0489850069243182,0.04898503066866116,0.6861051,0.03360887936542483,reported_total
ESP,G,Оптовая и розничная торговля,False,True,1995,BA:2244,9,214.5,2063.019,2063.018,0.10397383640189452,0.1039738868007938,0.8602896,0.08944765348630017,reported_total
ESP,H,Транспорт и логистика,False,False,1995,BA:2244,1,25.386,750.578,750.578,0.03382193456243055,0.03382193456243055,-0.768791,-0.026001998894185547,reported_total
ESP,H,Транспорт и логистика,False,False,1995,BA:2244,2,17.763,750.578,750.578,0.023665761586404082,0.023665761586404082,-0.6500685,-0.015384366135831324,reported_total
ESP,H,Транспорт и логистика,False,False,1995,BA:2244,3,50.184,750.578,750.578,0.0668604728622475,0.0668604728622475,-0.2804495,-0.01875098618398088,reported_total
ESP,H,Транспорт и логистика,False,False,1995,BA:2244,4,163.492,750.578,750.578,0.21782146559051824,0.21782146559051824,0.1525561,0.03322999328677366,reported_total
ESP,H,Транспорт и логистика,False,False,1995,BA:2244,5,27.807,750.578,750.578,0.03704744876615088,0.03704744876615088,0.4034732,0.014947652705514947,reported_total
ESP,H,Транспорт и логистика,False,False,1995,BA:2244,7,55.057,750.578,750.578,0.07335280277332935,0.07335280277332935,0.3646072,0.026744960031335852,reported_total
ESP,H,Транспорт и логистика,False,False,1995,BA:2244,8,358.599,750.578,750.578,0.47776380336220886,0.47776380336220886,0.6861051,0.3277961820822087,reported_total
ESP,H,Транспорт и логистика,False,False,1995,BA:2244,9,52.29,750.578,750.578,0.06966631049671054,0.06966631049671054,0.8602896,0.059933202390690915,reported_total
ESP,J,ИТ и связь,False,False,1995,BA:2244,1,34.356,677.86,677.859,0.05068303189449149,0.050683106663775214,-0.768791,-0.03896471625515041,reported_total
ESP,J,ИТ и связь,False,False,1995,BA:2244,2,162.946,677.86,677.859,0.2403829699347948,0.2403833245556967,-0.6500685,-0.15626562721893492,reported_total
ESP,J,ИТ и связь,False,False,1995,BA:2244,3,117.964,677.86,677.859,0.1740241347770926,0.17402439150324772,-0.2804495,-0.048805053584890075,reported_total
ESP,J,ИТ и связь,False,False,1995,BA:2244,4,114.306,677.86,677.859,0.16862774024134777,0.1686279890065633,0.1525561,0.02572522835368417,reported_total
ESP,J,ИТ и связь,False,False,1995,BA:2244,5,45.817,677.86,677.859,0.06759065293718466,0.06759075264914975,0.4034732,0.027271057261760927,reported_total
ESP,J,ИТ и связь,False,False,1995,BA:2244,7,20.526,677.86,677.859,0.030280588912164754,0.03028063358309029,0.3646072,0.011040537024956519,reported_total
ESP,J,ИТ и связь,False,False,1995,BA:2244,8,10.097,677.86,677.859,0.01489540613105951,0.014895428105254929,0.6861051,0.010219829189698744,reported_total
ESP,J,ИТ и связь,False,False,1995,BA:2244,9,171.847,677.86,677.859,0.2535139999409908,0.2535143739332221,0.8602896,0.2180957793452621,reported_total
ESP,K,Финансы и страхование,False,True,1995,BA:2244,1,39.573,328.512,326.75899999999996,0.12046135300993571,0.12110760529931847,-0.768791,-0.09310643698566834,reported_total
ESP,K,Финансы и страхование,False,True,1995,BA:2244,2,17.076,328.512,326.75899999999996,0.051979836353009935,0.05225869830670311,-0.6500685,-0.033971733620191034,reported_total
ESP,K,Финансы и страхование,False,True,1995,BA:2244,3,80.618,328.512,326.75899999999996,0.24540351646210792,0.24672005973821687,-0.2804495,-0.06919251739355306,reported_total
ESP,K,Финансы и страхование,False,True,1995,BA:2244,4,176.884,328.512,326.75899999999996,0.538439996103643,0.541328624460229,0.1525561,0.08258298376601714,reported_total
ESP,K,Финансы и страхование,False,True,1995,BA:2244,8,2.162,328.512,326.75899999999996,0.006581190337034872,0.0066164971737580295,0.6861051,0.00453961245505097,reported_total
ESP,K,Финансы и страхование,False,True,1995,BA:2244,9,10.446,328.512,326.75899999999996,0.031797925189947396,0.03196851502177445,0.8602896,0.027502181000676335,reported_total
ESP,M,Профессиональные и научные услуги,True,False,1995,BA:2244,1,34.356,677.86,677.859,0.05068303189449149,0.050683106663775214,-0.768791,-0.03896471625515041,reported_total
ESP,M,Профессиональные и научные услуги,True,False,1995,BA:2244,2,162.946,677.86,677.859,0.2403829699347948,0.2403833245556967,-0.6500685,-0.15626562721893492,reported_total
ESP,M,Профессиональные и научные услуги,True,False,1995,BA:2244,3,117.964,677.86,677.859,0.1740241347770926,0.17402439150324772,-0.2804495,-0.048805053584890075,reported_total
ESP,M,Профессиональные и научные услуги,True,False,1995,BA:2244,4,114.306,677.86,677.859,0.16862774024134777,0.1686279890065633,0.1525561,0.02572522835368417,reported_total
ESP,M,Профессиональные и научные услуги,True,False,1995,BA:2244,5,45.817,677.86,677.859,0.06759065293718466,0.06759075264914975,0.4034732,0.027271057261760927,reported_total
ESP,M,Профессиональные и научные услуги,True,False,1995,BA:2244,7,20.526,677.86,677.859,0.030280588912164754,0.03028063358309029,0.3646072,0.011040537024956519,reported_total
ESP,M,Профессиональные и научные услуги,True,False,1995,BA:2244,8,10.097,677.86,677.859,0.01489540613105951,0.014895428105254929,0.6861051,0.010219829189698744,reported_total
ESP,M,Профессиональные и научные услуги,True,False,1995,BA:2244,9,171.847,677.86,677.859,0.2535139999409908,0.2535143739332221,0.8602896,0.2180957793452621,reported_total
EST,C,Обрабатывающая промышленность без машиностроения,False,True,1997,BA:42,1,18.015,146.88,146.495,0.12265114379084968,0.12297348032356054,-0.7812314,-0.09607074419604765,reported_total
EST,C,Обрабатывающая промышленность без машиностроения,False,True,1997,BA:42,2,4.817,146.88,146.495,0.03279547930283225,0.032881668316324796,-0.6165816,-0.020274231661148848,reported_total
EST,C,Обрабатывающая промышленность без машиностроения,False,True,1997,BA:42,3,13.176,146.88,146.495,0.08970588235294118,0.08994163623331855,-0.2269216,-0.02040970000068262,reported_total
EST,C,Обрабатывающая промышленность без машиностроения,False,True,1997,BA:42,4,5.147,146.88,146.495,0.03504221132897604,0.03513430492508277,0.2361719,0.008297735549336155,reported_total
EST,C,Обрабатывающая промышленность без машиностроения,False,True,1997,BA:42,5,1.248,146.88,146.495,0.008496732026143792,0.008519062084030173,0.4310017,0.0036717302406225473,reported_total
EST,C,Обрабатывающая промышленность без машиностроения,False,True,1997,BA:42,7,52.952,146.88,146.495,0.3605119825708061,0.3614594354756135,0.5612864,0.20288226528413936,reported_total
EST,C,Обрабатывающая промышленность без машиностроения,False,True,1997,BA:42,8,30.63,146.88,146.495,0.2085375816993464,0.2090856343219905,0.998856,0.20884644035632616,reported_total
EST,C,Обрабатывающая промышленность без машиностроения,False,True,1997,BA:42,9,20.51,146.88,146.495,0.13963779956427017,0.1400047783200792,1.204917,0.1686941374790949,reported_total
EST,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1997,BA:42,1,18.015,146.88,146.495,0.12265114379084968,0.12297348032356054,-0.7812314,-0.09607074419604765,reported_total
EST,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1997,BA:42,2,4.817,146.88,146.495,0.03279547930283225,0.032881668316324796,-0.6165816,-0.020274231661148848,reported_total
EST,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1997,BA:42,3,13.176,146.88,146.495,0.08970588235294118,0.08994163623331855,-0.2269216,-0.02040970000068262,reported_total
EST,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1997,BA:42,4,5.147,146.88,146.495,0.03504221132897604,0.03513430492508277,0.2361719,0.008297735549336155,reported_total
EST,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1997,BA:42,5,1.248,146.88,146.495,0.008496732026143792,0.008519062084030173,0.4310017,0.0036717302406225473,reported_total
EST,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1997,BA:42,7,52.952,146.88,146.495,0.3605119825708061,0.3614594354756135,0.5612864,0.20288226528413936,reported_total
EST,C_mach,Машиностроение (ОКВЭД 26–30),False,False,1997,BA:42,8,30.63,146.88,146.495,0.2085375816993464,0.2090856343219905,0.998856,0.20884644035632616,reported_total
