year,sector_id,sector_name_ru,okved,ai_intensity,is_proxy_mn,staffing_proxy_exact,va_current_bn_rub,va_constant_2016_bn_rub,va_constant_2021_bn_rub,va_nominal_index_prev_year_pct,va_volume_index_prev_year_pct,va_real_growth_pct,va_deflator_index_prev_year_pct,va_deflator_growth_pct,va_volume_index_official_prev_year_pct,va_deflator_index_official_prev_year_pct,employment_thousand_persons,employment_persons,avg_monthly_wage_rub,annual_wage_rub,fot_proxy_bn_rub,labour_share_proxy,has_complete_labor_share_inputs,has_complete_real_va_inputs,source_layer
2016,M,Профессиональные и научные услуги,M,high,True,False,3431.789142069054,3431.789142069054,4087.6246732743016,103.25109754253259,94.44004237999987,-5.559957620000134,109.32978738730287,9.329787387302872,94.44004237999987,109.32978738730287,,,,,,,False,True,official_partial
2017,B,Добыча полезных ископаемых,B,low,False,True,9028.546529028925,7543.72803412867,15776.078508702325,121.62750047682995,101.62487439451316,1.6248743945131565,119.68280522017231,19.682805220172312,101.62487439451316,119.68280522017231,1134.4,1134400.0,74474.09999999999,893689.2,1013.8010284799999,0.1122883982732313,True,True,official_complete
2017,C,Обрабатывающая промышленность,C,low_medium,False,True,11308.443932770126,10456.6814237648,15609.187470016688,112.88888578813237,104.38600666508357,4.3860066650835705,108.14561203622799,8.145612036227988,104.38600666508356,108.14561203622802,10237.6,10237600.0,38501.5,462018.0,4729.9554768,0.4182675799535353,True,True,official_complete
2017,DE,Энергетика и ЖКХ,D+E,low,False,True,2836.036013125134,2598.634018549977,3301.894926816692,107.52626165655761,98.52716543713282,-1.4728345628671775,109.13361932163453,9.133619321634527,197.0870842378062,223.74289812244095,2389.1,2389100.0,39777.77833493784,477333.340019254,1140.3970826399998,0.4021095209518703,True,True,official_complete
2017,F,Строительство,F,low,False,True,4998.310929817734,4829.898963411449,5498.339173250333,102.0147648550815,98.57750285891385,-1.4224971410861542,103.48686251576807,3.486862515768067,98.57750285891383,103.48686251576807,6351.1,6351100.0,33677.9,404134.80000000005,2566.70052828,0.5135135777504735,True,True,official_complete
2017,H,Транспорт и логистика,H,medium,False,False,5816.317821188188,5625.369671181925,7474.582830882433,103.40735927215623,100.0260557653621,0.02605576536210208,103.38042271178409,3.3804227117840924,100.0260557653621,103.38042271178409,5298.0,5298000.0,43966.80000000001,527601.6000000001,2795.2332768000006,0.48058468652061653,True,True,official_complete
2017,J,ИТ и связь,J,high,False,False,2143.607949960487,2023.3767961798746,2655.801724118109,109.7346748102104,103.5798522539612,3.5798522539612065,105.94210401184831,5.942104011848315,103.57985225396122,105.94210401184829,1449.9,1449900.0,58811.19999999999,705734.3999999999,1023.2443065599999,0.4773467585706898,True,True,official_complete
2017,K,Финансы и страхование,K,high,False,True,3619.017734286189,3418.8994690567692,3998.1642453791014,106.49425627390939,100.6055186696337,0.605518669633696,105.85329481140393,5.853294811403927,100.6055186696337,105.85329481140393,1422.9,1422900.0,84904.0,1018848.0,1449.7188192,0.40058350791307773,True,True,official_complete
2017,M,Профессиональные и научные услуги,M,high,True,False,3720.6433954169624,3526.196695288189,4200.074114937239,108.41701635473315,102.7509727690547,2.750972769054698,105.51434544411913,5.5143454441191295,102.75097276905471,105.5143454441191,2948.9,2948900.0,57178.799999999996,686145.6,2023.37475984,0.5438238887210651,True,True,official_complete
2018,B,Добыча полезных ископаемых,B,low,False,True,12409.586608708878,7720.382467138454,16145.510970810757,137.4483320079163,102.34172555559131,2.34172555559131,134.30331691374045,34.303316913740446,102.34172555559131,134.30331691374042,1148.9,1148900.0,83178.0,998136.0,1146.7584504000001,0.09240907747847303,True,True,official_complete
2018,C,Обрабатывающая промышленность,C,low_medium,False,True,13314.948681931999,10871.00178726766,16227.660657572815,117.74342041301837,103.9622381930138,3.9622381930138033,113.25594990983048,13.255949909830477,103.96223819301382,113.25594990983048,10132.9,10132900.0,40722.00000000001,488664.0000000001,4951.5834456,0.3718815268375128,True,True,official_complete
2018,DE,Энергетика и ЖКХ,D+E,low,False,True,2930.891728380936,2648.001606187641,3362.3539536488424,103.34465834766593,101.83104030177115,1.8310403017711536,101.48640143654552,1.4864014365455205,202.4272410305037,209.3695112687538,2358.9,2358900.0,42582.94026876934,510995.28322523204,1205.3867736,0.41126963576572373,True,True,official_complete
2018,F,Строительство,F,low,False,True,5156.020361965399,4922.545058987443,5603.807113365851,103.15525453222287,101.91817814056697,1.9181781405669653,101.2137936668665,1.2137936668664935,101.91817814056697,101.21379366686651,6430.8,6430800.0,38518.0,462216.0,2972.4186528,0.5764947467482378,True,True,official_complete
2018,H,Транспорт и логистика,H,medium,False,False,6152.592110279368,5797.551038033743,7702.322761000782,105.78156661016995,103.0468580691541,3.046858069154098,102.65384951298621,2.6538495129862127,103.0468580691541,102.65384951298621,5408.8,5408800.0,47474.0,569688.0,3081.3284544000003,0.5008179315595955,True,True,official_complete
2018,J,ИТ и связь,J,high,False,False,2309.3718487171586,2140.1169838506194,2809.030125410042,107.73293916733829,105.76957232538939,5.76957232538939,101.85626811074626,1.8562681107462566,105.76957232538939,101.85626811074626,1476.9,1476900.0,66590.0,799080.0,1180.161252,0.5110312800667299,True,True,official_complete
2018,K,Финансы и страхование,K,high,False,True,4036.798054529864,3732.7119289055727,4365.146008978045,111.54402522777573,109.17875657617328,9.178756576173285,102.16641838190583,2.166418381905828,109.17875657617328,102.16641838190583,1391.1,1391100.0,91070.0,1092840.0,1520.2497239999998,0.3765979133620673,True,True,official_complete
2018,M,Профессиональные и научные услуги,M,high,True,False,3831.3200516888396,3622.078521592837,4314.279496925418,102.97466444669776,102.71912777876983,2.719127778769831,100.24877223303363,0.24877223303363394,102.71912777876982,100.24877223303366,2911.6,2911600.0,66264.00000000001,795168.0000000002,2315.2111488,0.6042854988790244,True,True,official_complete
2019,B,Добыча полезных ископаемых,B,low,False,True,12622.497202440407,7915.120959493136,16552.764429837513,101.71569449043622,102.52239436561051,2.5223943656105092,99.21314764431128,-0.7868523556887226,102.52239436561051,99.21314764431128,1158.9,1158900.0,89343.7,1072124.4,1242.48496716,0.09843416458985474,True,True,official_complete
2019,C,Обрабатывающая промышленность,C,low_medium,False,True,14215.327628195535,11182.736956596054,16693.002549873585,106.76216610196421,102.86758456514565,2.8675845651456484,103.78601437302355,3.786014373023548,102.86758456514565,103.78601437302355,10035.2,10035200.0,43855.0,526260.0,5281.124352000001,0.37150915477495583,True,True,official_complete
2019,DE,Энергетика и ЖКХ,D+E,low,False,True,3061.1432266932675,2637.6161339096316,3354.1623798121996,104.4440910952478,99.75637383959076,-0.24362616040923513,104.6991656525075,4.699165652507503,202.24144553073614,206.9543903634888,2321.4,2321400.0,45556.2704144051,546675.2449728613,1269.0519136800003,0.4145679635679333,True,True,official_complete
2019,F,Строительство,F,low,False,True,5340.643870858997,4832.1288603894145,5500.877646840794,103.58073661336786,98.16322252991976,-1.8367774700802357,105.51888369577196,5.518883695771962,98.16322252991978,105.51888369577193,6440.0,6440000.0,42629.9,511558.80000000005,3294.438672,0.6168617027575962,True,True,official_complete
2019,H,Транспорт и логистика,H,medium,False,False,6743.3635184804925,5894.78995276838,7831.509291882902,109.60199209718617,101.6772412023063,1.6772412023063055,107.79402627487902,7.794026274879016,101.67724120230628,107.79402627487904,5434.7,5434700.0,51160.200000000004,613922.4,3336.4840672799996,0.49478039529327084,True,True,official_complete
2019,J,ИТ и связь,J,high,False,False,2607.431121293941,2282.0564721084706,2995.334099216279,112.90650844048145,106.63232380888196,6.632323808881964,105.88394251150781,5.8839425115078114,106.63232380888196,105.88394251150778,1488.7,1488700.0,75898.2,910778.3999999999,1355.8758040799999,0.5200044568798216,True,True,official_complete
2019,K,Финансы и страхование,K,high,False,True,4250.6611587472435,4180.793077611309,4889.14563049307,105.2978400536384,112.00417169178958,12.00417169178958,94.01242691512822,-5.987573084871784,112.00417169178958,94.01242691512823,1375.5,1375500.0,103667.8,1244013.6,1711.1407068,0.40255871801936527,True,True,official_complete
2019,M,Профессиональные и научные услуги,M,high,True,False,4409.7134357948435,3817.030939291038,4546.488493372442,115.09645177909502,105.38233548875328,5.382335488753284,109.21797400417117,9.217974004171168,105.38233548875328,109.21797400417117,2859.7,2859700.0,75192.8,902313.6000000001,2580.34620192,0.5851505408434544,True,True,official_complete
2020,B,Добыча полезных ископаемых,B,low,False,True,9192.3440415404,7399.086505232014,15473.58992286812,72.82508281929483,93.48039711708755,-6.5196028829124515,77.90412221728027,-22.095877782719725,93.48039711708755,77.90412221728027,1148.9,1148900.0,95359.0,1144308.0,1314.6954612,0.1430206980133536,True,True,official_complete
2020,C,Обрабатывающая промышленность,C,low_medium,False,True,14429.214557590403,11198.502180093281,16716.53604771584,101.50462187709716,100.14097821989749,0.14097821989749093,101.36172392305302,1.3617239230530203,100.14097821989749,101.36172392305302,9792.1,9792100.0,46510.0,558120.0,5465.166852,0.3787570577862869,True,True,official_complete
2020,DE,Энергетика и ЖКХ,D+E,low,False,True,3093.343669155686,2570.086241090679,3272.335828974741,101.05190904436058,97.56044754034717,-2.4395524596528304,103.57876741244907,3.578767412449068,197.23509202508757,207.44868705630617,2290.2,2290200.0,48075.53855558467,576906.4626670161,1321.2311808000002,0.4271207218177036,True,True,official_complete
2020,F,Строительство,F,low,False,True,5277.989430823326,4670.188339415688,5316.525155903634,98.82683733364918,96.64867130714977,-3.351328692850231,102.25369474514264,2.2536947451426386,96.64867130714975,102.25369474514265,6209.4,6209400.0,44738.0,536856.0,3333.5536463999997,0.6315953622286793,True,True,official_complete
2020,H,Транспорт и логистика,H,medium,False,False,6284.294380864456,5253.382616677452,6979.369087952663,93.19228251067977,89.11908072670673,-10.880919273293273,104.57051593301772,4.570515933017717,89.11908072670674,104.57051593301769,5490.3,5490300.0,52938.99999999999,635267.9999999999,3487.8119003999996,0.555004538141993,True,True,official_complete
2020,J,ИТ и связь,J,high,False,False,2898.3020694727575,2319.164148251511,3044.0401190069415,111.15546047615139,101.62606300924514,1.6260630092451436,109.37692279394837,9.376922793948367,101.62606300924514,109.37692279394837,1512.1,1512100.0,85648.0,1027776.0,1554.1000895999998,0.5362105302856555,True,True,official_complete
2020,K,Финансы и страхование,K,high,False,True,5049.898147845524,4719.538048184609,5519.1702621673785,118.80265114648265,112.8861907435302,12.886190743530193,105.24108428496295,5.241084284962952,112.8861907435302,105.24108428496292,1325.0,1325000.0,112680.0,1352160.0,1791.612,0.3547818089686361,True,True,official_complete
2020,M,Профессиональные и научные услуги,M,high,True,False,4844.240264093321,3802.9090965668465,4529.667881626842,109.85385637015106,99.6300306979745,-0.3699693020254955,110.26179114926681,10.261791149266813,99.63003069797452,110.2617911492668,2773.8,2773800.0,80077.0,960924.0,2665.4109912000004,0.5502227069447134,True,True,official_complete
2021,B,Добыча полезных ископаемых,B,low,False,True,16012.400697205409,7677.180660243344,16012.400697205409,174.19279157573985,103.48213166448848,3.4821316644884774,168.3312749494866,68.33127494948661,103.48213166448848,168.3312749494866,1162.6,1162600.0,103473.5,1241682.0,1443.5794932,0.09015384516651166,True,True,official_complete
2021,C,Обрабатывающая промышленность,C,low_medium,False,True,17693.311536133857,11867.956846633791,17693.311536133857,122.62144599427552,105.84316921657633,5.843169216576328,115.8520166222229,15.852016622222905,105.84316921657633,115.8520166222229,10066.3,10066300.0,52409.6,628915.2,6330.849077759999,0.3578102982491962,True,True,official_complete
2021,DE,Энергетика и ЖКХ,D+E,low,False,True,3497.957866394605,2743.5759171395644,3497.957866394605,113.08015663676183,106.89483137464389,6.894831374643886,105.78636514280066,5.786365142800662,216.62058681405378,222.0277713895447,2309.3,2309300.0,52305.19559173775,627662.347100853,1449.4606581599999,0.4143733897098022,True,True,official_complete
2021,F,Строительство,F,low,False,True,5620.801549228249,4921.8737254459675,5620.801549228249,106.49512703460353,105.72321929083203,5.723219290832034,100.73012130064643,0.7301213006464309,105.72321929083206,100.7301213006464,6529.7,6529700.0,51944.19999999999,623330.3999999999,4070.1605128799993,0.7241245714214626,True,True,official_complete
2021,H,Транспорт и логистика,H,medium,False,False,7529.890645795774,5652.196642429949,7529.890645795774,119.82078160953331,107.88784130636371,7.887841306363711,111.06050520492316,11.06050520492316,107.88784130636371,111.06050520492316,5691.0,5691000.0,58391.30000000001,700695.6000000001,3987.6586596000006,0.529577233877422,True,True,official_complete
2021,J,ИТ и связь,J,high,False,False,3455.6208125219273,2531.2485260621283,3455.6208125219273,119.229146227348,113.52086954915876,13.52086954915876,105.02839407490386,5.028394074903858,113.52086954915876,105.02839407490387,1576.0,1576000.0,97434.39999999998,1169212.7999999998,1842.6793727999998,0.5332411953657624,True,True,official_complete
2021,K,Финансы и страхование,K,high,False,True,6317.476335207156,5401.980427834539,6317.476335207156,125.10106442250579,114.46424073038621,14.464240730386209,109.29270453745812,9.292704537458121,114.46424073038621,109.29270453745809,1310.8,1310800.0,130223.29999999999,1562679.5999999999,2048.3604196799997,0.3242371337846621,True,True,official_complete
2021,M,Профессиональные и научные услуги,M,high,True,False,4786.534993906449,3965.7871917309294,4786.534993906449,98.80878595938775,105.67077143385073,5.670771433850732,93.50625969570162,-6.493740304298385,105.67077143385073,93.50625969570162,2773.3,2773300.0,87329.40000000001,1047952.8,2906.2875002400006,0.6071798292376179,True,True,official_complete
2022,B,Добыча полезных ископаемых,B,low,False,True,18968.624058569305,7704.483383576862,16149.924432728889,118.4620870865406,100.85885769488321,0.8588576948832127,117.45333012288364,17.453330122883642,100.85885769488321,117.45333012288364,1198.1,1198100.0,118375.70000000001,1420508.4000000001,1701.9111140400003,0.08972243367705637,True,True,official_complete
2022,C,Обрабатывающая промышленность,C,low_medium,False,True,20643.67266006209,11573.67222990885,17335.84028049933,116.67500805546157,97.97962492829855,-2.0203750717014515,119.0808886448017,19.080888644801703,97.97962492829855,119.0808886448017,10112.8,10112800.0,60438.69999999999,725264.3999999999,7334.453824319999,0.3552882253606679,True,True,official_complete
2022,DE,Энергетика и ЖКХ,D+E,low,False,True,3886.0934518745153,2716.6374422956483,3474.050882983961,111.09606233993799,99.31654455760254,-0.6834554423974595,111.86057955883015,11.860579558830153,195.6558091736027,224.9993325388632,2284.6000000000004,2284600.0000000005,59403.06753042108,712836.810365053,1628.54697696,0.4190704616674738,True,True,official_complete
2022,F,Строительство,F,low,False,True,7053.110117043934,5169.10153668408,5997.354927922993,125.48228318098768,106.6992825737896,6.699282573789603,117.6036803192265,17.6036803192265,106.69928257378957,117.60368031922653,6604.5,6604500.0,60849.5,730194.0,4822.566273,0.6837503162393856,True,True,official_complete
2022,H,Транспорт и логистика,H,medium,False,False,9283.752920584011,5551.220840222802,7537.691433185748,123.29200193322178,100.10359761857006,0.10359761857006333,123.16440654111925,23.16440654111925,100.10359761857006,123.16440654111925,5804.6,5804600.0,66925.5,803106.0,4661.7090876,0.5021362726343159,True,True,official_complete
2022,J,ИТ и связь,J,high,False,False,4130.302409603676,2545.135527567398,3488.209175512244,119.52417911817597,100.94305378854729,0.9430537885472887,118.40753239797152,18.407532397971522,100.94305378854729,118.40753239797152,1636.6,1636600.0,121262.40000000001,1455148.8,2381.49652608,0.5765913218709128,True,True,official_complete
2022,K,Финансы и страхование,K,high,False,True,6091.450371010724,5582.98711361476,6456.058423221829,96.4222111456628,102.19363050467412,2.1936305046741182,94.35246665520182,-5.647533344798177,102.19363050467412,94.35246665520182,1315.3,1315300.0,146637.1,1759645.2000000002,2314.46133156,0.37995242357625464,True,True,official_complete
2022,M,Профессиональные и научные услуги,M,high,True,False,6183.080211279621,3763.457862254107,4850.4527565800945,129.17653833411975,101.33536603733215,1.3353660373321503,127.47428995966803,27.474289959668027,101.33536603733215,127.47428995966803,2841.0,2841000.0,100842.8,1210113.6,3437.9327376000006,0.5560226650995528,True,True,official_complete
2023,B,Добыча полезных ископаемых,B,low,False,True,18703.73223757526,,15859.427711798084,98.60352643303942,98.20125027741867,-1.7987497225813343,100.40964463739954,0.4096446373995377,98.20125027741867,100.40964463739954,1217.6,1217600.0,131588.4,1579060.7999999998,1922.6644300799996,0.10279576320160434,True,True,official_complete
2023,C,Обрабатывающая промышленность,C,low_medium,False,True,22581.242162590584,,18648.308863223872,109.38577904442836,107.5708391487715,7.570839148771498,101.68720436692587,1.6872043669258687,107.57083914877148,101.68720436692587,10317.2,10317200.0,71855.1,862261.2000000001,8896.121252640001,0.39396066826553233,True,True,official_complete
2023,DE,Энергетика и ЖКХ,D+E,low,False,True,4290.824573159932,,3477.0131570362937,110.41485816791638,100.08526858563995,0.08526858563995177,110.32078919130612,10.320789191306119,200.24600165071615,222.1635435600699,2256.3,2256300.0,67675.1084563223,812101.3014758676,1832.34416652,0.42703777217594097,True,True,official_complete
