check_type,variant,spearman,kendall_tau,top3_overlap
bootstrap_sector_weights,bootstrap_0320,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0321,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0322,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0323,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0324,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0325,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0326,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0327,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0328,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0329,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0330,0.9272727272727272,0.7777777777777778,1.0
bootstrap_sector_weights,bootstrap_0331,0.9030303030303028,0.7777777777777778,1.0
bootstrap_sector_weights,bootstrap_0332,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0333,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0334,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0335,0.9030303030303028,0.7777777777777778,0.6666666666666666
bootstrap_sector_weights,bootstrap_0336,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0337,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0338,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0339,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0340,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0341,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0342,0.9272727272727272,0.7777777777777778,1.0
bootstrap_sector_weights,bootstrap_0343,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0344,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0345,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0346,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0347,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0348,0.9272727272727272,0.7777777777777778,1.0
bootstrap_sector_weights,bootstrap_0349,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0350,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0351,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0352,0.9636363636363635,0.8666666666666667,0.6666666666666666
bootstrap_sector_weights,bootstrap_0353,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0354,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0355,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0356,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0357,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0358,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0359,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0360,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0361,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0362,0.9636363636363635,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0363,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0364,0.9272727272727272,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0365,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0366,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0367,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0368,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0369,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0370,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0371,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0372,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0373,0.9757575757575757,0.9111111111111111,0.6666666666666666
bootstrap_sector_weights,bootstrap_0374,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0375,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0376,0.9636363636363635,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0377,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0378,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0379,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0380,0.9515151515151514,0.8666666666666667,1.0
