scenario,throttle_scenario,sector_id,sector_name_ru,class_id,ai_intensity,managed_obsolescence_pressure_score,adaptation_2030,adaptation_managed_2030,va_cf_2030_bn_rub,va_ai_2030_bn_rub,incremental_va_2030_bn_rub,va_share_cf_2030,va_share_ai_2030,delta_va_share_pp_2030,profit_pool_ai_2030_bn_rub,incremental_profit_pool_2030_bn_rub,labour_income_ai_2030_bn_rub,incremental_labour_income_2030_bn_rub,employment_ai_2030_thousand,employment_delta_2030_thousand,labour_productivity_ai_2030_mrub_per_person,lp_gain_vs_cf_2030_pct,cumulative_capex_2030_bn_rub,cumulative_incremental_profit_pool_2030_bn_rub,cumulative_net_value_after_capex_2030_bn_rub,adaptation_2035,adaptation_managed_2035,va_cf_2035_bn_rub,va_ai_2035_bn_rub,incremental_va_2035_bn_rub,va_share_cf_2035,va_share_ai_2035,delta_va_share_pp_2035,profit_pool_ai_2035_bn_rub,incremental_profit_pool_2035_bn_rub,labour_income_ai_2035_bn_rub,incremental_labour_income_2035_bn_rub,employment_ai_2035_thousand,employment_delta_2035_thousand,labour_productivity_ai_2035_mrub_per_person,lp_gain_vs_cf_2035_pct,cumulative_capex_2035_bn_rub,cumulative_incremental_profit_pool_2035_bn_rub,cumulative_net_value_after_capex_2035_bn_rub
Base,NoThrottle,K,Финансы и страхование,software,high,0.363044063861752,0.3843066910924466,0.3843066910924466,14615.642049120894,15423.545420017754,807.90337089686,0.09801240336328407,0.10166066683724567,0.3648263473961605,10308.302902866888,1404.6382886842166,4846.95370646008,-532.5669011092514,1127.521732271475,-35.203516667768326,13679.155779060588,8.822450324332998,66.28749703672291,3558.105714331852,3491.818217295129,0.8760270905468406,0.8760270905468406,21475.17322323202,24277.28954659341,2802.116323361388,0.12104991302795814,0.13057401916633254,0.95241061383744,18038.354801109224,4955.950400072836,6751.732879357251,-1152.5477920614203,1003.0234424311749,-72.81580067970788,24204.109813973027,21.255046056007764,151.1023474601533,20812.378757959,20661.276410498846
Base,NoThrottle,M,Профессиональные и научные услуги,software,high,0.169494937001566,0.3843066910924466,0.3843066910924466,11467.130126835487,12100.994383557658,633.8642567221705,0.07689850227813075,0.07976085426049986,0.28623519823691157,6270.23004961291,854.3991469337961,5915.87765978883,-84.87089310985175,2911.700287246714,-90.90919195600554,4155.989006341131,8.822450324332998,32.69353596166579,2266.3683289626133,2233.6747930009474,0.8760270905468406,0.8760270905468406,13996.282486381964,15822.540706224416,1826.2582198424516,0.07889336957051495,0.08510063405016836,0.6207264479653418,9114.490768666918,2504.162085150766,7439.467552202003,115.21370974242473,2818.885775703656,-204.6407053906778,5613.0478370570945,21.255046056007764,74.52491422091063,11518.298529171943,11443.773614951033
Base,NoThrottle,J,ИТ и связь,software,high,0.636877541716147,0.3843066910924466,0.3843066910924466,9529.894590354917,10056.675003966824,526.7804136119066,0.06390741299357604,0.06628620458055168,0.23787915869756399,4537.210872953175,618.2530893821436,5439.494955091586,-129.43111637936454,2301.6703958737703,-71.86282075611643,4369.294153496319,8.822450324332998,71.00923834662002,1598.650813201356,1527.6415748547358,0.8760270905468406,0.8760270905468406,12874.490933344725,14554.375925390625,1679.8849920458997,0.07257012511892869,0.07827988200201005,0.5709756883081368,7299.984010921584,2005.635163425627,7383.81687481829,-139.57045621535872,2674.7840961325956,-194.17945520112653,5441.327375332626,21.255046056007764,161.86555663110417,8769.449038990673,8607.583482359569
Base,NoThrottle,DE,Энергетика и ЖКХ,hybrid,low,0.339104121871759,0.106415670647682,0.106415670647682,4845.709842632297,4887.138696602499,41.428853970202,0.032495299630444854,0.032212423621996625,-0.028287600844822958,2645.242092057743,64.05597574909507,2067.1238774035764,-119.82349790425951,2020.522453996633,-12.942188702439125,2418.7500054432176,1.5009725164468968,181.3406081879068,187.8479590794277,6.5073508915209,0.330372209277719,0.330372209277719,4826.556326233736,4955.821837066843,129.26551083310642,0.02720603077059625,0.026654605502651616,-0.0551425267944633,2771.570953560472,200.58742780348302,2033.6352670903611,-144.66781647776816,1873.7243571328972,-37.51214818477865,2644.9044216141033,4.733842143090872,562.9800291082315,879.4045058148704,316.42447670663887
Base,NoThrottle,C_mach,Машиностроение (ОКВЭД 26–30),hybrid,medium,0.4263055950246018,0.106415670647682,0.106415670647682,8438.909238224442,8511.05848979999,72.14925157554899,0.05659127210581543,0.05609863737561271,-0.04926347302027234,4811.8681088279045,116.52200296236515,3444.7122157443487,-261.64958359081356,2479.994857392113,-15.885278266498972,3431.885539774853,1.5009725164468968,36.20742254048366,311.50512713455555,275.2977045940719,0.330372209277719,0.330372209277719,11807.20731348199,12123.429601533191,316.22228805120176,0.06655412757527279,0.0652051756483831,-0.1348951926889691,7081.988069348315,512.5460593893977,4622.973204260423,-562.7422621391979,2696.2082544403765,-53.97835769843596,4496.473735501386,4.733842143090872,112.4075627597619,1905.6536672215188,1793.2461044617569
Base,NoThrottle,G,Оптовая и розничная торговля,hybrid,medium,0.1181713375487537,0.106415670647682,0.106415670647682,23946.79430668994,24151.52968635671,204.7353796667703,0.16058705152717268,0.15918911937510485,-0.13979321520678212,10168.175833692434,246.22790729481494,13265.809080725869,-653.4723924551126,13190.774554358664,-84.49175760267099,1830.9409797604533,1.5009725164468968,41.00080849325999,708.0938642887377,667.0930557954777,0.330372209277719,0.330372209277719,25560.101524005528,26244.655760426267,684.5542364207395,0.1440755813377786,0.14115538630038532,-0.29201950373932695,11416.654056311809,826.2596591062975,13609.010106436734,-1248.0201539493028,12848.428100304753,-257.22680980547557,2042.635531408217,4.733842143090872,127.28884384835686,3495.753305824399,3368.464461976042
Base,NoThrottle,F,Строительство,hardware,low,0.2012681291138886,0.0428584819509576,0.0428584819509576,11703.570540661733,11723.651639322843,20.081098661110445,0.078484070201417,0.07727368843964261,-0.121038176177439,2789.420375617752,14.3793169454907,8749.411738005645,-135.40942608236946,7225.977505081687,-15.50132447285614,1622.4312393829287,0.38647121902277703,10.10314250498294,42.54892576373686,32.44578325875392,0.1132622080047104,0.1132622080047104,14116.860200670524,14180.961566530323,64.10136585979853,0.07957303448758068,0.07627149413987944,-0.33015403477012484,3393.114414997188,45.85671006605344,10515.692843305216,-201.1886292833642,7573.254369470116,-43.00984538805278,1872.5056461456916,1.0245730433875888,26.699597741469685,198.46001704921537,171.76041930774568
Base,NoThrottle,C,Обрабатывающая промышленность без машиностроения,hybrid,low_medium,0.3838449951842509,0.106415670647682,0.106415670647682,26030.871749288784,26253.425145889294,222.5533966005096,0.17456286170765023,0.17304326822475474,-0.1519593482895487,14843.922422875166,359.45365363571364,10762.141056923783,-670.641360582902,8340.55117807205,-53.424294798329356,3147.6846775919994,1.5009725164468968,105.84331018452416,1003.9061504396923,898.0628402551681,0.330372209277719,0.330372209277719,30891.78627713644,31719.13444501273,827.3481678762873,0.1741288884263933,0.17059955811845287,-0.35293303079404204,18530.3485395505,1341.100412773314,12607.292551342454,-960.4079274796823,8265.62098879699,-165.47855515173615,3837.4774851162456,4.733842143090872,328.59529061935035,5383.884869702308,5055.289579082957
Base,NoThrottle,H,Транспорт и логистика,hardware,medium,0.2237603329123315,0.0428584819509576,0.0428584819509576,14360.809871194944,14385.450286602789,24.640415407844557,0.09630350038598896,0.09481830727402255,-0.1485193111966418,6709.722544468505,34.588270712637495,7263.824153782253,-377.38921094294165,6491.102933205574,-13.924855520733217,2216.1796592399223,0.38647121902277703,71.00603707531957,104.4762977422497,33.47026066693013,0.1132622080047104,0.1132622080047104,16138.895115971301,16212.178070232807,73.28295426150544,0.09097071440812551,0.08719627642154215,-0.3774437986583362,7604.387286967482,102.77053479457572,7982.624594010107,-604.6864408683086,6999.600248022397,-39.75196259869881,2316.157708408169,1.0245730433875888,187.6478161316518,461.7882023844222,274.14038625277044
Base,NoThrottle,B,Добыча полезных ископаемых,hardware,low,0.2326668639776319,0.0428584819509576,0.0428584819509576,24180.99886336644,24222.488853298353,41.48998993191344,0.16215762580652,0.15965683001056877,-0.25007957959512217,20759.03598457397,107.01175072578553,2391.830430607049,-963.7137347375801,1323.6632817483849,-2.8395513283510354,18299.58508881778,0.38647121902277703,250.13005367148787,328.5443876668869,78.41433399539903,0.1132622080047104,0.1132622080047104,25720.23563491788,25837.025219216222,116.78958429834165,0.14497821527685106,0.13896296865019456,-0.6015246626656506,22267.562839458995,300.9380315893468,2373.3141054445837,-1195.8265750218748,1400.8132754654848,-7.955465306722317,18444.303514064486,1.0245730433875888,661.0192633417898,1393.461553279878,732.4422899380882
