Country,NACE_Nr,NACE_R2,VARNr,VAR,year,sh
AT,0,0_TOTAL,1,Labour income,1995,71.3440246582031
AT,0,0_TOTAL,1,Labour income,1996,71.0752105712891
AT,0,0_TOTAL,1,Labour income,1997,70.2552185058594
AT,0,0_TOTAL,1,Labour income,1998,69.9454345703125
AT,0,0_TOTAL,1,Labour income,1999,69.9400100708008
AT,0,0_TOTAL,1,Labour income,2000,69.0371551513672
AT,0,0_TOTAL,1,Labour income,2001,68.0361709594727
AT,0,0_TOTAL,1,Labour income,2002,67.8478622436523
AT,0,0_TOTAL,1,Labour income,2003,67.6852645874024
AT,0,0_TOTAL,1,Labour income,2004,66.5978775024414
AT,0,0_TOTAL,1,Labour income,2005,65.2920379638672
AT,0,0_TOTAL,1,Labour income,2006,64.6597518920899
AT,0,0_TOTAL,1,Labour income,2007,63.6046409606934
AT,0,0_TOTAL,1,Labour income,2008,64.4403762817383
AT,0,0_TOTAL,1,Labour income,2009,66.2645874023438
AT,0,0_TOTAL,1,Labour income,2010,65.4252395629883
AT,0,0_TOTAL,1,Labour income,2011,64.950325012207
AT,0,0_TOTAL,1,Labour income,2012,65.3662109375
AT,0,0_TOTAL,1,Labour income,2013,65.8590621948242
AT,0,0_TOTAL,1,Labour income,2014,65.5941619873047
AT,0,0_TOTAL,1,Labour income,2015,65.1822052001953
AT,0,0_TOTAL,1,Labour income,2016,64.9629364013672
AT,0,0_TOTAL,1,Labour income,2017,65.0273971557617
AT,0,0_TOTAL,1,Labour income,2018,65.2456436157227
AT,0,0_TOTAL,1,Labour income,2019,65.5415496826172
AT,0,0_TOTAL,1,Labour income,2020,68.1575546264649
AT,0,0_TOTAL,1,Labour income,2021,66.7623748779297
AT,0,0_TOTAL,1,Labour income,2022,64.8212356567383
AT,0,0_TOTAL,1,Labour income,2023,65.8391723632813
AT,1,A,1,Labour income,1995,66.6669998168945
AT,1,A,1,Labour income,1996,66.6669998168945
AT,1,A,1,Labour income,1997,66.6669998168945
AT,1,A,1,Labour income,1998,66.6669998168945
AT,1,A,1,Labour income,1999,66.6669998168945
AT,1,A,1,Labour income,2000,66.6669998168945
AT,1,A,1,Labour income,2001,66.6669998168945
AT,1,A,1,Labour income,2002,66.6669998168945
AT,1,A,1,Labour income,2003,66.6669998168945
AT,1,A,1,Labour income,2004,66.6669998168945
AT,1,A,1,Labour income,2005,66.6669998168945
AT,1,A,1,Labour income,2006,66.6669998168945
AT,1,A,1,Labour income,2007,66.6669998168945
AT,1,A,1,Labour income,2008,66.6669998168945
AT,1,A,1,Labour income,2009,66.6669998168945
AT,1,A,1,Labour income,2010,66.6669998168945
AT,1,A,1,Labour income,2011,66.6669998168945
AT,1,A,1,Labour income,2012,66.6669998168945
AT,1,A,1,Labour income,2013,66.6669998168945
AT,1,A,1,Labour income,2014,66.6669998168945
AT,1,A,1,Labour income,2015,66.6669998168945
AT,1,A,1,Labour income,2016,66.6669998168945
AT,1,A,1,Labour income,2017,66.6669998168945
AT,1,A,1,Labour income,2018,66.6669998168945
AT,1,A,1,Labour income,2019,66.6669998168945
AT,1,A,1,Labour income,2020,66.6669998168945
AT,1,A,1,Labour income,2021,66.6669998168945
AT,1,A,1,Labour income,2022,66.6669998168945
AT,1,A,1,Labour income,2023,66.6669998168945
AT,2,B,1,Labour income,1995,49.2308959960938
AT,2,B,1,Labour income,1996,42.8038558959961
AT,2,B,1,Labour income,1997,40.8241348266602
AT,2,B,1,Labour income,1998,41.6963806152344
AT,2,B,1,Labour income,1999,39.3102340698242
AT,2,B,1,Labour income,2000,39.1288452148438
AT,2,B,1,Labour income,2001,39.2037353515625
AT,2,B,1,Labour income,2002,37.4987373352051
AT,2,B,1,Labour income,2003,38.6483993530273
AT,2,B,1,Labour income,2004,34.091926574707
AT,2,B,1,Labour income,2005,28.5347843170166
AT,2,B,1,Labour income,2006,27.3215065002441
AT,2,B,1,Labour income,2007,30.5781860351563
AT,2,B,1,Labour income,2008,24.6113166809082
AT,2,B,1,Labour income,2009,29.713737487793
AT,2,B,1,Labour income,2010,27.2381114959717
AT,2,B,1,Labour income,2011,22.0139503479004
AT,2,B,1,Labour income,2012,21.8708839416504
AT,2,B,1,Labour income,2013,22.9188442230225
AT,2,B,1,Labour income,2014,25.734691619873
AT,2,B,1,Labour income,2015,30.6545944213867
AT,2,B,1,Labour income,2016,34.4415893554688
AT,2,B,1,Labour income,2017,31.4022903442383
AT,2,B,1,Labour income,2018,34.0667228698731
AT,2,B,1,Labour income,2019,38.7597885131836
AT,2,B,1,Labour income,2020,54.0004615783692
AT,2,B,1,Labour income,2021,38.3376426696777
AT,2,B,1,Labour income,2022,28.4983177185059
AT,2,B,1,Labour income,2023,42.7167358398438
AT,3,C,1,Labour income,1995,65.4726257324219
AT,3,C,1,Labour income,1996,64.3166885375977
AT,3,C,1,Labour income,1997,62.4514617919922
AT,3,C,1,Labour income,1998,62.9160614013672
AT,3,C,1,Labour income,1999,61.503303527832
AT,3,C,1,Labour income,2000,60.0312042236328
AT,3,C,1,Labour income,2001,58.6992378234863
AT,3,C,1,Labour income,2002,59.038143157959
AT,3,C,1,Labour income,2003,58.8709106445313
AT,3,C,1,Labour income,2004,57.4963607788086
AT,3,C,1,Labour income,2005,56.3804931640625
AT,3,C,1,Labour income,2006,54.4254417419434
AT,3,C,1,Labour income,2007,53.2707099914551
AT,3,C,1,Labour income,2008,56.0767555236816
AT,3,C,1,Labour income,2009,58.8929672241211
AT,3,C,1,Labour income,2010,56.7721977233887
AT,3,C,1,Labour income,2011,56.8179893493652
AT,3,C,1,Labour income,2012,57.5677642822266
AT,3,C,1,Labour income,2013,58.8609275817871
AT,3,C,1,Labour income,2014,58.3950653076172
AT,3,C,1,Labour income,2015,57.4751777648926
AT,3,C,1,Labour income,2016,55.6651268005371
AT,3,C,1,Labour income,2017,56.0604934692383
AT,3,C,1,Labour income,2018,57.2113075256348
AT,3,C,1,Labour income,2019,58.5845680236816
AT,3,C,1,Labour income,2020,62.1887016296387
AT,3,C,1,Labour income,2021,59.0283546447754
AT,3,C,1,Labour income,2022,59.7645835876465
AT,3,C,1,Labour income,2023,62.0272026062012
AT,4,D,1,Labour income,1995,36.9923667907715
AT,4,D,1,Labour income,1996,35.6980667114258
AT,4,D,1,Labour income,1997,34.6712341308594
AT,4,D,1,Labour income,1998,34.8632164001465
AT,4,D,1,Labour income,1999,34.4358558654785
AT,4,D,1,Labour income,2000,35.758113861084
AT,4,D,1,Labour income,2001,33.4347267150879
AT,4,D,1,Labour income,2002,34.3457489013672
AT,4,D,1,Labour income,2003,34.863094329834
AT,4,D,1,Labour income,2004,34.5843696594238
AT,4,D,1,Labour income,2005,33.569580078125
AT,4,D,1,Labour income,2006,33.9285354614258
AT,4,D,1,Labour income,2007,34.6841697692871
AT,4,D,1,Labour income,2008,34.1953201293945
AT,4,D,1,Labour income,2009,34.0356979370117
AT,4,D,1,Labour income,2010,34.5016822814941
AT,4,D,1,Labour income,2011,37.0522537231445
AT,4,D,1,Labour income,2012,38.4407691955566
AT,4,D,1,Labour income,2013,38.2835578918457
AT,4,D,1,Labour income,2014,43.6628074645996
AT,4,D,1,Labour income,2015,44.6763916015625
AT,4,D,1,Labour income,2016,44.2971076965332
AT,4,D,1,Labour income,2017,44.2927742004395
AT,4,D,1,Labour income,2018,44.4576454162598
AT,4,D,1,Labour income,2019,43.3590354919434
AT,4,D,1,Labour income,2020,39.2664451599121
AT,4,D,1,Labour income,2021,41.9674835205078
AT,4,D,1,Labour income,2022,32.618335723877
AT,4,D,1,Labour income,2023,26.2687091827393
AT,5,E,1,Labour income,1995,38.759334564209
AT,5,E,1,Labour income,1996,34.6337890625
AT,5,E,1,Labour income,1997,27.1281814575195
AT,5,E,1,Labour income,1998,29.1120376586914
AT,5,E,1,Labour income,1999,32.566837310791
AT,5,E,1,Labour income,2000,32.2714347839356
AT,5,E,1,Labour income,2001,32.8569107055664
AT,5,E,1,Labour income,2002,31.2047157287598
AT,5,E,1,Labour income,2003,29.4227867126465
AT,5,E,1,Labour income,2004,27.5521068572998
AT,5,E,1,Labour income,2005,28.2664222717285
AT,5,E,1,Labour income,2006,27.6804027557373
AT,5,E,1,Labour income,2007,28.4169902801514
AT,5,E,1,Labour income,2008,32.6526260375977
AT,5,E,1,Labour income,2009,32.9760627746582
AT,5,E,1,Labour income,2010,32.2700729370117
AT,5,E,1,Labour income,2011,33.7679290771484
AT,5,E,1,Labour income,2012,33.3276100158691
AT,5,E,1,Labour income,2013,34.0131683349609
AT,5,E,1,Labour income,2014,33.8765563964844
AT,5,E,1,Labour income,2015,34.3844032287598
AT,5,E,1,Labour income,2016,34.9146957397461
AT,5,E,1,Labour income,2017,34.6668815612793
AT,5,E,1,Labour income,2018,35.5549468994141
AT,5,E,1,Labour income,2019,36.1945610046387
AT,5,E,1,Labour income,2020,37.8243293762207
AT,5,E,1,Labour income,2021,37.5396690368652
AT,5,E,1,Labour income,2022,38.5853805541992
AT,5,E,1,Labour income,2023,42.143383026123
AT,6,F,1,Labour income,1995,68.384391784668
AT,6,F,1,Labour income,1996,66.0935134887695
AT,6,F,1,Labour income,1997,68.0202560424805
AT,6,F,1,Labour income,1998,65.5694046020508
AT,6,F,1,Labour income,1999,65.3960342407227
AT,6,F,1,Labour income,2000,65.2328948974609
AT,6,F,1,Labour income,2001,65.6818008422852
AT,6,F,1,Labour income,2002,63.8899650573731
AT,6,F,1,Labour income,2003,61.088809967041
AT,6,F,1,Labour income,2004,59.9235420227051
AT,6,F,1,Labour income,2005,59.5493659973145
AT,6,F,1,Labour income,2006,61.6633453369141
AT,6,F,1,Labour income,2007,60.5408821105957
AT,6,F,1,Labour income,2008,60.2088356018066
AT,6,F,1,Labour income,2009,61.6206893920899
AT,6,F,1,Labour income,2010,64.5600891113281
AT,6,F,1,Labour income,2011,67.291389465332
AT,6,F,1,Labour income,2012,66.9510803222656
AT,6,F,1,Labour income,2013,66.2733764648438
AT,6,F,1,Labour income,2014,67.2130889892578
AT,6,F,1,Labour income,2015,67.6717681884766
AT,6,F,1,Labour income,2016,67.5270767211914
AT,6,F,1,Labour income,2017,66.4492874145508
AT,6,F,1,Labour income,2018,66.6873321533203
AT,6,F,1,Labour income,2019,68.4474487304688
AT,6,F,1,Labour income,2020,67.5583877563477
AT,6,F,1,Labour income,2021,70.4296340942383
AT,6,F,1,Labour income,2022,68.0531311035156
AT,6,F,1,Labour income,2023,68.6539916992188
AT,7,G,1,Labour income,1995,68.3765487670899
AT,7,G,1,Labour income,1996,69.2833023071289
AT,7,G,1,Labour income,1997,68.8244323730469
AT,7,G,1,Labour income,1998,69.0832672119141
AT,7,G,1,Labour income,1999,69.5746765136719
AT,7,G,1,Labour income,2000,67.6233215332031
AT,7,G,1,Labour income,2001,67.2615661621094
AT,7,G,1,Labour income,2002,67.3879699707031
AT,7,G,1,Labour income,2003,69.1397705078125
AT,7,G,1,Labour income,2004,66.7518310546875
AT,7,G,1,Labour income,2005,64.7109375
AT,7,G,1,Labour income,2006,63.9453582763672
AT,7,G,1,Labour income,2007,63.1747016906738
AT,7,G,1,Labour income,2008,63.0274505615234
AT,7,G,1,Labour income,2009,65.1578598022461
AT,7,G,1,Labour income,2010,62.9680252075195
AT,7,G,1,Labour income,2011,62.4784202575684
AT,7,G,1,Labour income,2012,64.8758773803711
AT,7,G,1,Labour income,2013,68.981086730957
AT,7,G,1,Labour income,2014,67.6168899536133
AT,7,G,1,Labour income,2015,66.6922073364258
AT,7,G,1,Labour income,2016,68.6308135986328
AT,7,G,1,Labour income,2017,69.8787155151367
AT,7,G,1,Labour income,2018,67.9338073730469
AT,7,G,1,Labour income,2019,69.3218002319336
AT,7,G,1,Labour income,2020,69.7035064697266
AT,7,G,1,Labour income,2021,66.8369369506836
AT,7,G,1,Labour income,2022,63.716911315918
AT,7,G,1,Labour income,2023,70.9223175048828
AT,8,H,1,Labour income,1995,76.866340637207
AT,8,H,1,Labour income,1996,76.3404693603516
AT,8,H,1,Labour income,1997,73.4650115966797
AT,8,H,1,Labour income,1998,70.4810180664063
AT,8,H,1,Labour income,1999,70.94189453125
AT,8,H,1,Labour income,2000,69.1202697753906
AT,8,H,1,Labour income,2001,67.8943710327149
AT,8,H,1,Labour income,2002,65.925407409668
AT,8,H,1,Labour income,2003,66.4634017944336
AT,8,H,1,Labour income,2004,65.3704147338867
AT,8,H,1,Labour income,2005,62.4048500061035
AT,8,H,1,Labour income,2006,61.92529296875
AT,8,H,1,Labour income,2007,60.3213920593262
AT,8,H,1,Labour income,2008,60.4593200683594
AT,8,H,1,Labour income,2009,61.1275482177734
AT,8,H,1,Labour income,2010,60.7097206115723
AT,8,H,1,Labour income,2011,58.6407012939453
AT,8,H,1,Labour income,2012,59.0036163330078
AT,8,H,1,Labour income,2013,58.0348281860352
AT,8,H,1,Labour income,2014,56.7916374206543
AT,8,H,1,Labour income,2015,55.9121780395508
AT,8,H,1,Labour income,2016,55.8844223022461
AT,8,H,1,Labour income,2017,56.141788482666
AT,8,H,1,Labour income,2018,57.8863487243652
AT,8,H,1,Labour income,2019,56.6358489990234
AT,8,H,1,Labour income,2020,60.3819465637207
AT,8,H,1,Labour income,2021,62.8827896118164
AT,8,H,1,Labour income,2022,56.3568649291992
AT,8,H,1,Labour income,2023,58.587890625
AT,9,I,1,Labour income,1995,68.7336044311524
AT,9,I,1,Labour income,1996,70.791145324707
AT,9,I,1,Labour income,1997,71.2340774536133
AT,9,I,1,Labour income,1998,70.7233657836914
AT,9,I,1,Labour income,1999,69.9054641723633
AT,9,I,1,Labour income,2000,68.546875
AT,9,I,1,Labour income,2001,67.5705871582031
AT,9,I,1,Labour income,2002,68.0757141113281
AT,9,I,1,Labour income,2003,66.6815032958984
AT,9,I,1,Labour income,2004,68.1743240356445
AT,9,I,1,Labour income,2005,69.4178466796875
AT,9,I,1,Labour income,2006,69.0335006713867
AT,9,I,1,Labour income,2007,68.5766677856445
AT,9,I,1,Labour income,2008,71.2798385620117
AT,9,I,1,Labour income,2009,71.7724914550781
AT,9,I,1,Labour income,2010,72.215934753418
AT,9,I,1,Labour income,2011,72.2453079223633
AT,9,I,1,Labour income,2012,69.5121765136719
AT,9,I,1,Labour income,2013,73.3978424072266
AT,9,I,1,Labour income,2014,72.8815612792969
AT,9,I,1,Labour income,2015,72.2364883422852
AT,9,I,1,Labour income,2016,71.9466705322266
AT,9,I,1,Labour income,2017,71.7949523925781
AT,9,I,1,Labour income,2018,71.1646881103516
AT,9,I,1,Labour income,2019,72.8347625732422
AT,9,I,1,Labour income,2020,99.3513336181641
AT,9,I,1,Labour income,2021,72.0256958007813
AT,9,I,1,Labour income,2022,81.6968994140625
AT,9,I,1,Labour income,2023,74.9239196777344
AT,10,J,1,Labour income,1995,56.7588844299316
AT,10,J,1,Labour income,1996,57.5438690185547
AT,10,J,1,Labour income,1997,59.4740104675293
AT,10,J,1,Labour income,1998,60.8682403564453
AT,10,J,1,Labour income,1999,61.5516395568848
AT,10,J,1,Labour income,2000,68.2919845581055
AT,10,J,1,Labour income,2001,64.1434707641602
AT,10,J,1,Labour income,2002,63.5249710083008
AT,10,J,1,Labour income,2003,62.9154472351074
AT,10,J,1,Labour income,2004,66.4150619506836
AT,10,J,1,Labour income,2005,64.5076599121094
AT,10,J,1,Labour income,2006,65.9594650268555
AT,10,J,1,Labour income,2007,63.0402412414551
AT,10,J,1,Labour income,2008,66.4331893920899
AT,10,J,1,Labour income,2009,66.7634887695313
AT,10,J,1,Labour income,2010,67.8505249023438
AT,10,J,1,Labour income,2011,67.0594940185547
AT,10,J,1,Labour income,2012,70.9951629638672
AT,10,J,1,Labour income,2013,69.489631652832
AT,10,J,1,Labour income,2014,68.681396484375
AT,10,J,1,Labour income,2015,69.2966690063477
AT,10,J,1,Labour income,2016,67.4754409790039
AT,10,J,1,Labour income,2017,69.0713272094727
AT,10,J,1,Labour income,2018,69.4137725830078
AT,10,J,1,Labour income,2019,69.1126861572266
AT,10,J,1,Labour income,2020,70.9071044921875
AT,10,J,1,Labour income,2021,67.6246337890625
AT,10,J,1,Labour income,2022,72.4641647338867
AT,10,J,1,Labour income,2023,76.6283721923828
AT,11,K,1,Labour income,1995,61.7662620544434
AT,11,K,1,Labour income,1996,64.4533309936524
AT,11,K,1,Labour income,1997,64.8244323730469
AT,11,K,1,Labour income,1998,66.0161895751953
AT,11,K,1,Labour income,1999,70.4308471679688
AT,11,K,1,Labour income,2000,63.7621231079102
AT,11,K,1,Labour income,2001,67.4331359863281
AT,11,K,1,Labour income,2002,67.3433609008789
AT,11,K,1,Labour income,2003,68.7526702880859
AT,11,K,1,Labour income,2004,69.8633041381836
AT,11,K,1,Labour income,2005,70.2878646850586
AT,11,K,1,Labour income,2006,68.1869125366211
AT,11,K,1,Labour income,2007,65.9446258544922
AT,11,K,1,Labour income,2008,66.2849197387695
AT,11,K,1,Labour income,2009,74.6284103393555
AT,11,K,1,Labour income,2010,74.1196441650391
AT,11,K,1,Labour income,2011,69.076301574707
AT,11,K,1,Labour income,2012,75.3286590576172
AT,11,K,1,Labour income,2013,71.2859878540039
AT,11,K,1,Labour income,2014,72.5040588378906
AT,11,K,1,Labour income,2015,70.5897445678711
AT,11,K,1,Labour income,2016,72.1399612426758
AT,11,K,1,Labour income,2017,70.2224807739258
AT,11,K,1,Labour income,2018,70.8102798461914
AT,11,K,1,Labour income,2019,67.7341384887695
AT,11,K,1,Labour income,2020,69.4116973876953
AT,11,K,1,Labour income,2021,63.3873100280762
AT,11,K,1,Labour income,2022,55.9805603027344
AT,11,K,1,Labour income,2023,49.7312240600586
AT,12,L,1,Labour income,1995,9.57080364227295
AT,12,L,1,Labour income,1996,9.30821800231934
AT,12,L,1,Labour income,1997,8.49105072021484
AT,12,L,1,Labour income,1998,8.80196666717529
AT,12,L,1,Labour income,1999,8.84007835388184
AT,12,L,1,Labour income,2000,8.95926570892334
AT,12,L,1,Labour income,2001,8.90080547332764
AT,12,L,1,Labour income,2002,8.92946529388428
AT,12,L,1,Labour income,2003,8.74293231964111
AT,12,L,1,Labour income,2004,8.1986608505249
AT,12,L,1,Labour income,2005,7.92065477371216
AT,12,L,1,Labour income,2006,8.22050952911377
AT,12,L,1,Labour income,2007,8.38933181762695
AT,12,L,1,Labour income,2008,8.92949390411377
AT,12,L,1,Labour income,2009,9.10437393188477
AT,12,L,1,Labour income,2010,8.92196655273438
AT,12,L,1,Labour income,2011,8.84203052520752
AT,12,L,1,Labour income,2012,8.68252944946289
AT,12,L,1,Labour income,2013,8.60857105255127
AT,12,L,1,Labour income,2014,8.11905574798584
AT,12,L,1,Labour income,2015,8.2554817199707
AT,12,L,1,Labour income,2016,8.8055362701416
AT,12,L,1,Labour income,2017,8.05373287200928
AT,12,L,1,Labour income,2018,8.07037258148193
AT,12,L,1,Labour income,2019,8.4853982925415
AT,12,L,1,Labour income,2020,8.02011871337891
AT,12,L,1,Labour income,2021,8.20738029479981
AT,12,L,1,Labour income,2022,9.20329570770264
AT,12,L,1,Labour income,2023,9.36886215209961
AT,13,M,1,Labour income,1995,81.1747055053711
AT,13,M,1,Labour income,1996,83.0474395751953
AT,13,M,1,Labour income,1997,81.1435241699219
AT,13,M,1,Labour income,1998,82.2581024169922
AT,13,M,1,Labour income,1999,83.4413452148438
AT,13,M,1,Labour income,2000,87.8586273193359
AT,13,M,1,Labour income,2001,85.1370086669922
AT,13,M,1,Labour income,2002,83.9771957397461
AT,13,M,1,Labour income,2003,86.6517181396485
AT,13,M,1,Labour income,2004,88.140266418457
AT,13,M,1,Labour income,2005,85.6915054321289
AT,13,M,1,Labour income,2006,89.3425750732422
AT,13,M,1,Labour income,2007,93.1808090209961
AT,13,M,1,Labour income,2008,91.5142669677734
AT,13,M,1,Labour income,2009,93.420783996582
AT,13,M,1,Labour income,2010,92.7567443847656
AT,13,M,1,Labour income,2011,92.1289672851563
AT,13,M,1,Labour income,2012,92.5727005004883
AT,13,M,1,Labour income,2013,93.4204483032227
AT,13,M,1,Labour income,2014,92.3996200561523
AT,13,M,1,Labour income,2015,88.4302062988281
AT,13,M,1,Labour income,2016,88.2561492919922
AT,13,M,1,Labour income,2017,91.1613006591797
AT,13,M,1,Labour income,2018,91.0429763793945
AT,13,M,1,Labour income,2019,88.9852142333984
AT,13,M,1,Labour income,2020,92.1139907836914
AT,13,M,1,Labour income,2021,88.9089508056641
AT,13,M,1,Labour income,2022,90.3536224365234
AT,13,M,1,Labour income,2023,98.3539962768555
AT,14,N,1,Labour income,1995,51.6445808410645
AT,14,N,1,Labour income,1996,52.1408157348633
AT,14,N,1,Labour income,1997,52.9148979187012
AT,14,N,1,Labour income,1998,54.2656402587891
AT,14,N,1,Labour income,1999,55.874397277832
AT,14,N,1,Labour income,2000,55.5221900939942
AT,14,N,1,Labour income,2001,56.2091522216797
AT,14,N,1,Labour income,2002,56.0868721008301
AT,14,N,1,Labour income,2003,55.5289916992188
AT,14,N,1,Labour income,2004,56.3827667236328
AT,14,N,1,Labour income,2005,55.0682067871094
AT,14,N,1,Labour income,2006,56.3880119323731
AT,14,N,1,Labour income,2007,54.9534645080566
AT,14,N,1,Labour income,2008,55.5296516418457
AT,14,N,1,Labour income,2009,55.8181533813477
AT,14,N,1,Labour income,2010,57.5157699584961
AT,14,N,1,Labour income,2011,58.9216537475586
AT,14,N,1,Labour income,2012,60.0122909545899
AT,14,N,1,Labour income,2013,61.1502418518067
AT,14,N,1,Labour income,2014,61.0166282653809
AT,14,N,1,Labour income,2015,61.7967338562012
AT,14,N,1,Labour income,2016,62.7213745117188
AT,14,N,1,Labour income,2017,61.7252616882324
AT,14,N,1,Labour income,2018,62.9305534362793
AT,14,N,1,Labour income,2019,63.034610748291
AT,14,N,1,Labour income,2020,63.4194564819336
AT,14,N,1,Labour income,2021,65.2480850219727
AT,14,N,1,Labour income,2022,65.7211532592774
AT,14,N,1,Labour income,2023,64.3586502075195
AT,15,O,1,Labour income,1995,80.611946105957
AT,15,O,1,Labour income,1996,80.5647048950195
AT,15,O,1,Labour income,1997,80.3473510742188
AT,15,O,1,Labour income,1998,80.2244644165039
AT,15,O,1,Labour income,1999,80.3671798706055
AT,15,O,1,Labour income,2000,80.0782928466797
AT,15,O,1,Labour income,2001,80.0011978149414
AT,15,O,1,Labour income,2002,79.9470672607422
AT,15,O,1,Labour income,2003,80.5411682128906
AT,15,O,1,Labour income,2004,80.5610046386719
AT,15,O,1,Labour income,2005,80.2616500854492
AT,15,O,1,Labour income,2006,80.4933395385742
AT,15,O,1,Labour income,2007,80.1403503417969
AT,15,O,1,Labour income,2008,78.809944152832
AT,15,O,1,Labour income,2009,78.2729873657227
AT,15,O,1,Labour income,2010,78.1393661499024
AT,15,O,1,Labour income,2011,77.9727020263672
AT,15,O,1,Labour income,2012,78.2223358154297
AT,15,O,1,Labour income,2013,78.4863128662109
AT,15,O,1,Labour income,2014,78.7832565307617
AT,15,O,1,Labour income,2015,79.2012786865234
AT,15,O,1,Labour income,2016,79.5296096801758
AT,15,O,1,Labour income,2017,80.0311050415039
AT,15,O,1,Labour income,2018,80.0978240966797
AT,15,O,1,Labour income,2019,80.2336196899414
AT,15,O,1,Labour income,2020,80.4551620483399
AT,15,O,1,Labour income,2021,80.4737091064453
AT,15,O,1,Labour income,2022,79.8695449829102
AT,15,O,1,Labour income,2023,80.1786346435547
AT,16,P,1,Labour income,1995,82.3740234375
AT,16,P,1,Labour income,1996,83.04736328125
AT,16,P,1,Labour income,1997,82.7621002197266
AT,16,P,1,Labour income,1998,83.0063400268555
AT,16,P,1,Labour income,1999,83.5867614746094
AT,16,P,1,Labour income,2000,83.39404296875
AT,16,P,1,Labour income,2001,82.8009490966797
AT,16,P,1,Labour income,2002,82.6593322753906
AT,16,P,1,Labour income,2003,82.9094696044922
AT,16,P,1,Labour income,2004,83.668098449707
AT,16,P,1,Labour income,2005,83.0017318725586
AT,16,P,1,Labour income,2006,83.8215560913086
AT,16,P,1,Labour income,2007,82.7793731689453
AT,16,P,1,Labour income,2008,83.160270690918
AT,16,P,1,Labour income,2009,83.6438674926758
AT,16,P,1,Labour income,2010,83.3902053833008
AT,16,P,1,Labour income,2011,83.0015106201172
AT,16,P,1,Labour income,2012,83.6517028808594
AT,16,P,1,Labour income,2013,83.5503005981445
AT,16,P,1,Labour income,2014,83.5646820068359
AT,16,P,1,Labour income,2015,83.573486328125
AT,16,P,1,Labour income,2016,83.7187042236328
AT,16,P,1,Labour income,2017,84.496955871582
AT,16,P,1,Labour income,2018,84.7804107666016
AT,16,P,1,Labour income,2019,83.4608764648438
AT,16,P,1,Labour income,2020,84.5233383178711
AT,16,P,1,Labour income,2021,82.3733062744141
AT,16,P,1,Labour income,2022,82.3470230102539
AT,16,P,1,Labour income,2023,83.2355346679688
AT,17,Q,1,Labour income,1995,75.5155563354492
AT,17,Q,1,Labour income,1996,76.6773376464844
AT,17,Q,1,Labour income,1997,78.8868560791016
AT,17,Q,1,Labour income,1998,79.1016311645508
AT,17,Q,1,Labour income,1999,79.2531356811524
AT,17,Q,1,Labour income,2000,78.6401748657227
AT,17,Q,1,Labour income,2001,77.8642730712891
AT,17,Q,1,Labour income,2002,78.9267349243164
AT,17,Q,1,Labour income,2003,77.1517868041992
AT,17,Q,1,Labour income,2004,77.3028869628906
AT,17,Q,1,Labour income,2005,78.4791641235352
AT,17,Q,1,Labour income,2006,78.1771926879883
AT,17,Q,1,Labour income,2007,77.0110244750977
AT,17,Q,1,Labour income,2008,77.8402938842774
AT,17,Q,1,Labour income,2009,76.6290817260742
AT,17,Q,1,Labour income,2010,76.9673080444336
AT,17,Q,1,Labour income,2011,77.9074783325195
AT,17,Q,1,Labour income,2012,77.2932510375977
AT,17,Q,1,Labour income,2013,76.2039947509766
AT,17,Q,1,Labour income,2014,76.6375732421875
AT,17,Q,1,Labour income,2015,76.7177734375
AT,17,Q,1,Labour income,2016,76.6693420410156
AT,17,Q,1,Labour income,2017,77.9035186767578
AT,17,Q,1,Labour income,2018,78.49609375
AT,17,Q,1,Labour income,2019,78.4616775512695
AT,17,Q,1,Labour income,2020,79.9902114868164
AT,17,Q,1,Labour income,2021,78.0809326171875
AT,17,Q,1,Labour income,2022,78.6001358032227
AT,17,Q,1,Labour income,2023,80.0804748535156
AT,18,R,1,Labour income,1995,71.1264801025391
AT,18,R,1,Labour income,1996,69.7820816040039
AT,18,R,1,Labour income,1997,74.5420455932617
AT,18,R,1,Labour income,1998,71.1734619140625
AT,18,R,1,Labour income,1999,76.1184158325195
AT,18,R,1,Labour income,2000,73.6846389770508
AT,18,R,1,Labour income,2001,76.1162872314453
AT,18,R,1,Labour income,2002,77.0649566650391
AT,18,R,1,Labour income,2003,75.1614761352539
AT,18,R,1,Labour income,2004,75.9343032836914
AT,18,R,1,Labour income,2005,71.2066879272461
AT,18,R,1,Labour income,2006,73.9402465820313
AT,18,R,1,Labour income,2007,73.4374237060547
AT,18,R,1,Labour income,2008,73.642448425293
AT,18,R,1,Labour income,2009,72.9075241088867
AT,18,R,1,Labour income,2010,74.5310287475586
AT,18,R,1,Labour income,2011,70.037971496582
AT,18,R,1,Labour income,2012,74.6307754516602
AT,18,R,1,Labour income,2013,75.0164184570313
AT,18,R,1,Labour income,2014,71.6259231567383
AT,18,R,1,Labour income,2015,75.1126403808594
AT,18,R,1,Labour income,2016,77.1857833862305
AT,18,R,1,Labour income,2017,74.5320739746094
AT,18,R,1,Labour income,2018,73.6933822631836
AT,18,R,1,Labour income,2019,74.4993286132813
AT,18,R,1,Labour income,2020,75.0634918212891
AT,18,R,1,Labour income,2021,96.8264694213867
AT,18,R,1,Labour income,2022,80.5563735961914
AT,18,R,1,Labour income,2023,77.6911010742188
AT,19,S,1,Labour income,1995,97.5272064208984
