Country,NACE_Nr,NACE_R2,VARNr,VAR,year,sh
AT,0,0_TOTAL,1,ICT,1995,
AT,0,0_TOTAL,1,ICT,1996,11.0056266784668
AT,0,0_TOTAL,1,ICT,1997,11.0056266784668
AT,0,0_TOTAL,1,ICT,1998,10.5124473571777
AT,0,0_TOTAL,1,ICT,1999,10.8995018005371
AT,0,0_TOTAL,1,ICT,2000,11.1844320297241
AT,0,0_TOTAL,1,ICT,2001,11.4501342773438
AT,0,0_TOTAL,1,ICT,2002,11.7457256317139
AT,0,0_TOTAL,1,ICT,2003,11.9291334152222
AT,0,0_TOTAL,1,ICT,2004,12.1078433990479
AT,0,0_TOTAL,1,ICT,2005,11.506139755249
AT,0,0_TOTAL,1,ICT,2006,10.7492275238037
AT,0,0_TOTAL,1,ICT,2007,10.2089233398438
AT,0,0_TOTAL,1,ICT,2008,10.1006011962891
AT,0,0_TOTAL,1,ICT,2009,10.5664386749268
AT,0,0_TOTAL,1,ICT,2010,10.4397087097168
AT,0,0_TOTAL,1,ICT,2011,10.6613025665283
AT,0,0_TOTAL,1,ICT,2012,10.8321371078491
AT,0,0_TOTAL,1,ICT,2013,10.6964454650879
AT,0,0_TOTAL,1,ICT,2014,10.905834197998
AT,0,0_TOTAL,1,ICT,2015,10.5522727966309
AT,0,0_TOTAL,1,ICT,2016,10.3542442321777
AT,0,0_TOTAL,1,ICT,2017,10.7591094970703
AT,0,0_TOTAL,1,ICT,2018,11.3579292297363
AT,0,0_TOTAL,1,ICT,2019,11.948145866394
AT,0,0_TOTAL,1,ICT,2020,13.0328884124756
AT,0,0_TOTAL,1,ICT,2021,14.0055952072144
AT,0,0_TOTAL,1,ICT,2022,14.0642147064209
AT,0,0_TOTAL,1,ICT,2023,13.2814903259277
AT,0,0_TOTAL,2,NonICT,1995,
AT,0,0_TOTAL,2,NonICT,1996,88.9858932495117
AT,0,0_TOTAL,2,NonICT,1997,89.0028533935547
AT,0,0_TOTAL,2,NonICT,1998,89.489860534668
AT,0,0_TOTAL,2,NonICT,1999,89.1067581176758
AT,0,0_TOTAL,2,NonICT,2000,88.8205947875977
AT,0,0_TOTAL,2,NonICT,2001,88.5565948486328
AT,0,0_TOTAL,2,NonICT,2002,88.2594146728516
AT,0,0_TOTAL,2,NonICT,2003,88.0779342651367
AT,0,0_TOTAL,2,NonICT,2004,87.9033508300781
AT,0,0_TOTAL,2,NonICT,2005,88.4787216186524
AT,0,0_TOTAL,2,NonICT,2006,89.2501449584961
AT,0,0_TOTAL,2,NonICT,2007,89.7888870239258
AT,0,0_TOTAL,2,NonICT,2008,89.9004440307617
AT,0,0_TOTAL,2,NonICT,2009,89.4333877563477
AT,0,0_TOTAL,2,NonICT,2010,89.567024230957
AT,0,0_TOTAL,2,NonICT,2011,89.3274078369141
AT,0,0_TOTAL,2,NonICT,2012,89.1669006347656
AT,0,0_TOTAL,2,NonICT,2013,89.3018798828125
AT,0,0_TOTAL,2,NonICT,2014,89.0895233154297
AT,0,0_TOTAL,2,NonICT,2015,89.4497375488281
AT,0,0_TOTAL,2,NonICT,2016,89.6402893066406
AT,0,0_TOTAL,2,NonICT,2017,89.2406463623047
AT,0,0_TOTAL,2,NonICT,2018,88.6413497924805
AT,0,0_TOTAL,2,NonICT,2019,88.0478744506836
AT,0,0_TOTAL,2,NonICT,2020,86.9619445800781
AT,0,0_TOTAL,2,NonICT,2021,85.9987716674805
AT,0,0_TOTAL,2,NonICT,2022,85.9345397949219
AT,0,0_TOTAL,2,NonICT,2023,86.6937408447266
AT,1,A,1,ICT,1995,
AT,1,A,1,ICT,1996,1.33723473548889
AT,1,A,1,ICT,1997,1.33723473548889
AT,1,A,1,ICT,1998,1.2745760679245
AT,1,A,1,ICT,1999,1.26096892356873
AT,1,A,1,ICT,2000,1.37671196460724
AT,1,A,1,ICT,2001,1.54614090919495
AT,1,A,1,ICT,2002,1.47686994075775
AT,1,A,1,ICT,2003,1.52436208724976
AT,1,A,1,ICT,2004,1.79293942451477
AT,1,A,1,ICT,2005,1.95693945884705
AT,1,A,1,ICT,2006,2.01121711730957
AT,1,A,1,ICT,2007,1.85364580154419
AT,1,A,1,ICT,2008,1.8014885187149
AT,1,A,1,ICT,2009,1.96038889884949
AT,1,A,1,ICT,2010,2.02175617218018
AT,1,A,1,ICT,2011,2.07764863967896
AT,1,A,1,ICT,2012,2.06291174888611
AT,1,A,1,ICT,2013,2.19516038894653
AT,1,A,1,ICT,2014,2.25596928596497
AT,1,A,1,ICT,2015,1.99903213977814
AT,1,A,1,ICT,2016,2.03094244003296
AT,1,A,1,ICT,2017,2.26634240150452
AT,1,A,1,ICT,2018,2.51188254356384
AT,1,A,1,ICT,2019,2.76048707962036
AT,1,A,1,ICT,2020,2.69464778900147
AT,1,A,1,ICT,2021,2.63343715667725
AT,1,A,1,ICT,2022,2.79490661621094
AT,1,A,1,ICT,2023,2.99587106704712
AT,1,A,2,NonICT,1995,
AT,1,A,2,NonICT,1996,98.6627578735352
AT,1,A,2,NonICT,1997,98.6627578735352
AT,1,A,2,NonICT,1998,98.7254180908203
AT,1,A,2,NonICT,1999,98.7390289306641
AT,1,A,2,NonICT,2000,98.6234893798828
AT,1,A,2,NonICT,2001,98.4536361694336
AT,1,A,2,NonICT,2002,98.5231323242188
AT,1,A,2,NonICT,2003,98.4756317138672
AT,1,A,2,NonICT,2004,98.2070617675781
AT,1,A,2,NonICT,2005,98.0430679321289
AT,1,A,2,NonICT,2006,97.9887924194336
AT,1,A,2,NonICT,2007,98.1463623046875
AT,1,A,2,NonICT,2008,98.1985092163086
AT,1,A,2,NonICT,2009,98.0396194458008
AT,1,A,2,NonICT,2010,97.9782409667969
AT,1,A,2,NonICT,2011,97.9223556518555
AT,1,A,2,NonICT,2012,97.9371032714844
AT,1,A,2,NonICT,2013,97.8048477172852
AT,1,A,2,NonICT,2014,97.7440338134766
AT,1,A,2,NonICT,2015,98.0009765625
AT,1,A,2,NonICT,2016,97.9690551757812
AT,1,A,2,NonICT,2017,97.7336654663086
AT,1,A,2,NonICT,2018,97.4884948730469
AT,1,A,2,NonICT,2019,97.2396392822266
AT,1,A,2,NonICT,2020,97.3053207397461
AT,1,A,2,NonICT,2021,97.3669128417969
AT,1,A,2,NonICT,2022,97.2058334350586
AT,1,A,2,NonICT,2023,97.00341796875
AT,2,B,1,ICT,1995,
AT,2,B,1,ICT,1996,2.44955062866211
AT,2,B,1,ICT,1997,2.44955062866211
AT,2,B,1,ICT,1998,2.56718826293945
AT,2,B,1,ICT,1999,2.83456683158875
AT,2,B,1,ICT,2000,3.02740907669067
AT,2,B,1,ICT,2001,3.40817308425903
AT,2,B,1,ICT,2002,3.77718830108643
AT,2,B,1,ICT,2003,4.13087368011475
AT,2,B,1,ICT,2004,4.04428100585938
AT,2,B,1,ICT,2005,3.46081495285034
AT,2,B,1,ICT,2006,3.23233270645142
AT,2,B,1,ICT,2007,3.18771505355835
AT,2,B,1,ICT,2008,2.88586688041687
AT,2,B,1,ICT,2009,2.61087322235107
AT,2,B,1,ICT,2010,2.58728408813477
AT,2,B,1,ICT,2011,2.51980328559876
AT,2,B,1,ICT,2012,2.31696534156799
AT,2,B,1,ICT,2013,2.16879940032959
AT,2,B,1,ICT,2014,2.57075834274292
AT,2,B,1,ICT,2015,3.01871919631958
AT,2,B,1,ICT,2016,3.1272144317627
AT,2,B,1,ICT,2017,3.00191831588745
AT,2,B,1,ICT,2018,2.99279832839966
AT,2,B,1,ICT,2019,3.79932022094727
AT,2,B,1,ICT,2020,5.12352275848389
AT,2,B,1,ICT,2021,4.89551877975464
AT,2,B,1,ICT,2022,3.76009202003479
AT,2,B,1,ICT,2023,4.32050609588623
AT,2,B,2,NonICT,1995,
AT,2,B,2,NonICT,1996,97.5504531860352
AT,2,B,2,NonICT,1997,97.5504531860352
AT,2,B,2,NonICT,1998,97.4328079223633
AT,2,B,2,NonICT,1999,97.1689300537109
AT,2,B,2,NonICT,2000,96.9721221923828
AT,2,B,2,NonICT,2001,96.5902252197266
AT,2,B,2,NonICT,2002,96.2213973999024
AT,2,B,2,NonICT,2003,95.8691253662109
AT,2,B,2,NonICT,2004,95.9557189941406
AT,2,B,2,NonICT,2005,96.5391845703125
AT,2,B,2,NonICT,2006,96.7676620483399
AT,2,B,2,NonICT,2007,96.8122863769531
AT,2,B,2,NonICT,2008,97.114128112793
AT,2,B,2,NonICT,2009,97.3891296386719
AT,2,B,2,NonICT,2010,97.412712097168
AT,2,B,2,NonICT,2011,97.4801940917969
AT,2,B,2,NonICT,2012,97.6830368041992
AT,2,B,2,NonICT,2013,97.8312072753906
AT,2,B,2,NonICT,2014,97.4292373657227
AT,2,B,2,NonICT,2015,96.9812698364258
AT,2,B,2,NonICT,2016,96.8727874755859
AT,2,B,2,NonICT,2017,96.9980850219727
AT,2,B,2,NonICT,2018,97.007194519043
AT,2,B,2,NonICT,2019,96.2006759643555
AT,2,B,2,NonICT,2020,94.87646484375
AT,2,B,2,NonICT,2021,95.1058044433594
AT,2,B,2,NonICT,2022,96.2385864257813
AT,2,B,2,NonICT,2023,95.6794891357422
AT,3,C,1,ICT,1995,
AT,3,C,1,ICT,1996,6.19783973693848
AT,3,C,1,ICT,1997,6.19783973693848
AT,3,C,1,ICT,1998,6.10419082641602
AT,3,C,1,ICT,1999,6.35775709152222
AT,3,C,1,ICT,2000,6.53099346160889
AT,3,C,1,ICT,2001,6.97408151626587
AT,3,C,1,ICT,2002,7.7158317565918
AT,3,C,1,ICT,2003,8.19724655151367
AT,3,C,1,ICT,2004,8.41285991668701
AT,3,C,1,ICT,2005,7.97243595123291
AT,3,C,1,ICT,2006,7.3025975227356
AT,3,C,1,ICT,2007,6.80576944351196
AT,3,C,1,ICT,2008,6.61179733276367
AT,3,C,1,ICT,2009,6.79523754119873
AT,3,C,1,ICT,2010,6.73092555999756
AT,3,C,1,ICT,2011,6.95681571960449
AT,3,C,1,ICT,2012,7.15986061096191
AT,3,C,1,ICT,2013,7.45574951171875
AT,3,C,1,ICT,2014,7.94968700408936
AT,3,C,1,ICT,2015,7.88357067108154
AT,3,C,1,ICT,2016,8.04195880889893
AT,3,C,1,ICT,2017,8.72615242004395
AT,3,C,1,ICT,2018,9.53675174713135
AT,3,C,1,ICT,2019,10.0903015136719
AT,3,C,1,ICT,2020,10.9735164642334
AT,3,C,1,ICT,2021,11.6481456756592
AT,3,C,1,ICT,2022,11.9997987747192
AT,3,C,1,ICT,2023,12.2758646011353
AT,3,C,2,NonICT,1995,
AT,3,C,2,NonICT,1996,93.8021545410156
AT,3,C,2,NonICT,1997,93.8021545410156
AT,3,C,2,NonICT,1998,93.8958129882812
AT,3,C,2,NonICT,1999,93.6422424316406
AT,3,C,2,NonICT,2000,93.4690093994141
AT,3,C,2,NonICT,2001,93.0259246826172
AT,3,C,2,NonICT,2002,92.2841644287109
AT,3,C,2,NonICT,2003,91.8027496337891
AT,3,C,2,NonICT,2004,91.5871429443359
AT,3,C,2,NonICT,2005,92.0275650024414
AT,3,C,2,NonICT,2006,92.6974029541016
AT,3,C,2,NonICT,2007,93.1942291259766
AT,3,C,2,NonICT,2008,93.3881988525391
AT,3,C,2,NonICT,2009,93.2064437866211
AT,3,C,2,NonICT,2010,93.267936706543
AT,3,C,2,NonICT,2011,93.04443359375
AT,3,C,2,NonICT,2012,92.8397674560547
AT,3,C,2,NonICT,2013,92.5440292358399
AT,3,C,2,NonICT,2014,92.0499267578125
AT,3,C,2,NonICT,2015,92.1156005859375
AT,3,C,2,NonICT,2016,91.9580383300781
AT,3,C,2,NonICT,2017,91.2738418579102
AT,3,C,2,NonICT,2018,90.4632415771484
AT,3,C,2,NonICT,2019,89.9096984863281
AT,3,C,2,NonICT,2020,89.0264892578125
AT,3,C,2,NonICT,2021,88.3518524169922
AT,3,C,2,NonICT,2022,88.0001983642578
AT,3,C,2,NonICT,2023,87.7241363525391
AT,4,D,1,ICT,1995,
AT,4,D,1,ICT,1996,15.7609996795654
AT,4,D,1,ICT,1997,15.7609996795654
AT,4,D,1,ICT,1998,15.1622562408447
AT,4,D,1,ICT,1999,15.3309192657471
AT,4,D,1,ICT,2000,15.822172164917
AT,4,D,1,ICT,2001,15.7020626068115
AT,4,D,1,ICT,2002,15.3184375762939
AT,4,D,1,ICT,2003,15.6782941818237
AT,4,D,1,ICT,2004,15.9268474578857
AT,4,D,1,ICT,2005,15.8370246887207
AT,4,D,1,ICT,2006,15.862325668335
AT,4,D,1,ICT,2007,16.0345039367676
AT,4,D,1,ICT,2008,16.9837226867676
AT,4,D,1,ICT,2009,16.1948795318604
AT,4,D,1,ICT,2010,15.2370319366455
AT,4,D,1,ICT,2011,17.5557689666748
AT,4,D,1,ICT,2012,19.6214332580566
AT,4,D,1,ICT,2013,19.5299682617188
AT,4,D,1,ICT,2014,20.7629871368408
AT,4,D,1,ICT,2015,20.9274616241455
AT,4,D,1,ICT,2016,18.5085372924805
AT,4,D,1,ICT,2017,19.1008567810059
AT,4,D,1,ICT,2018,21.6170654296875
AT,4,D,1,ICT,2019,21.4667129516602
AT,4,D,1,ICT,2020,19.1550216674805
AT,4,D,1,ICT,2021,18.3111114501953
AT,4,D,1,ICT,2022,17.4757404327393
AT,4,D,1,ICT,2023,14.8039836883545
AT,4,D,2,NonICT,1995,
AT,4,D,2,NonICT,1996,84.2390060424805
AT,4,D,2,NonICT,1997,84.2390060424805
AT,4,D,2,NonICT,1998,84.8377456665039
AT,4,D,2,NonICT,1999,84.6690826416016
AT,4,D,2,NonICT,2000,84.1778182983398
AT,4,D,2,NonICT,2001,84.2979354858399
AT,4,D,2,NonICT,2002,84.6815643310547
AT,4,D,2,NonICT,2003,84.3217086791992
AT,4,D,2,NonICT,2004,84.0731582641602
AT,4,D,2,NonICT,2005,84.162971496582
AT,4,D,2,NonICT,2006,84.1376724243164
AT,4,D,2,NonICT,2007,83.9654998779297
AT,4,D,2,NonICT,2008,83.0162811279297
AT,4,D,2,NonICT,2009,83.8051147460938
AT,4,D,2,NonICT,2010,84.7629699707031
AT,4,D,2,NonICT,2011,82.4442291259766
AT,4,D,2,NonICT,2012,80.3785552978516
AT,4,D,2,NonICT,2013,80.4700241088867
AT,4,D,2,NonICT,2014,79.2370071411133
AT,4,D,2,NonICT,2015,79.0725326538086
AT,4,D,2,NonICT,2016,81.4914627075195
AT,4,D,2,NonICT,2017,80.8991394042969
AT,4,D,2,NonICT,2018,78.3829345703125
AT,4,D,2,NonICT,2019,78.5332946777344
AT,4,D,2,NonICT,2020,80.8449783325195
AT,4,D,2,NonICT,2021,81.6888885498047
AT,4,D,2,NonICT,2022,82.5242538452149
AT,4,D,2,NonICT,2023,85.1960220336914
AT,5,E,1,ICT,1995,
AT,5,E,1,ICT,1996,1.3614490032196
AT,5,E,1,ICT,1997,1.3614490032196
AT,5,E,1,ICT,1998,1.7840268611908
AT,5,E,1,ICT,1999,2.04219722747803
AT,5,E,1,ICT,2000,2.15970253944397
AT,5,E,1,ICT,2001,2.29882860183716
AT,5,E,1,ICT,2002,2.42178010940552
AT,5,E,1,ICT,2003,2.39589524269104
AT,5,E,1,ICT,2004,2.3996114730835
AT,5,E,1,ICT,2005,2.35813760757446
AT,5,E,1,ICT,2006,2.32009196281433
AT,5,E,1,ICT,2007,2.22363972663879
AT,5,E,1,ICT,2008,2.27510571479797
AT,5,E,1,ICT,2009,2.27860283851624
AT,5,E,1,ICT,2010,2.18654608726501
AT,5,E,1,ICT,2011,2.31309103965759
AT,5,E,1,ICT,2012,2.24004483222961
AT,5,E,1,ICT,2013,2.07831048965454
AT,5,E,1,ICT,2014,2.06293034553528
AT,5,E,1,ICT,2015,1.93970370292664
AT,5,E,1,ICT,2016,1.88075768947601
AT,5,E,1,ICT,2017,2.02923274040222
AT,5,E,1,ICT,2018,2.25210499763489
AT,5,E,1,ICT,2019,2.42659711837769
AT,5,E,1,ICT,2020,2.48424577713013
AT,5,E,1,ICT,2021,2.50043845176697
AT,5,E,1,ICT,2022,2.5774359703064
AT,5,E,1,ICT,2023,2.56438279151917
AT,5,E,2,NonICT,1995,
AT,5,E,2,NonICT,1996,98.6385498046875
AT,5,E,2,NonICT,1997,98.6385498046875
AT,5,E,2,NonICT,1998,98.2159729003906
AT,5,E,2,NonICT,1999,97.9577941894531
AT,5,E,2,NonICT,2000,97.8402862548828
AT,5,E,2,NonICT,2001,97.701171875
AT,5,E,2,NonICT,2002,97.5784225463867
AT,5,E,2,NonICT,2003,97.6039123535156
AT,5,E,2,NonICT,2004,97.6003875732422
AT,5,E,2,NonICT,2005,97.6423263549805
AT,5,E,2,NonICT,2006,97.6794586181641
AT,5,E,2,NonICT,2007,97.7763595581055
AT,5,E,2,NonICT,2008,97.7248916625977
AT,5,E,2,NonICT,2009,97.7213897705078
AT,5,E,2,NonICT,2010,97.8134918212891
AT,5,E,2,NonICT,2011,97.6873016357422
AT,5,E,2,NonICT,2012,97.7595291137695
AT,5,E,2,NonICT,2013,97.9216842651367
AT,5,E,2,NonICT,2014,97.9370651245117
AT,5,E,2,NonICT,2015,98.0602951049805
AT,5,E,2,NonICT,2016,98.1192474365234
AT,5,E,2,NonICT,2017,97.9707641601563
AT,5,E,2,NonICT,2018,97.7479019165039
AT,5,E,2,NonICT,2019,97.5734100341797
AT,5,E,2,NonICT,2020,97.515754699707
AT,5,E,2,NonICT,2021,97.4995651245117
AT,5,E,2,NonICT,2022,97.4225692749024
AT,5,E,2,NonICT,2023,97.4356155395508
AT,6,F,1,ICT,1995,
AT,6,F,1,ICT,1996,3.82292413711548
AT,6,F,1,ICT,1997,3.82292413711548
AT,6,F,1,ICT,1998,3.78891181945801
AT,6,F,1,ICT,1999,3.81587505340576
AT,6,F,1,ICT,2000,4.0658917427063
AT,6,F,1,ICT,2001,4.51340484619141
AT,6,F,1,ICT,2002,4.87852382659912
AT,6,F,1,ICT,2003,4.90260934829712
AT,6,F,1,ICT,2004,4.90866708755493
AT,6,F,1,ICT,2005,4.67744541168213
AT,6,F,1,ICT,2006,4.48041391372681
AT,6,F,1,ICT,2007,4.32854557037354
AT,6,F,1,ICT,2008,4.03219556808472
AT,6,F,1,ICT,2009,4.06053638458252
AT,6,F,1,ICT,2010,4.41604280471802
AT,6,F,1,ICT,2011,5.08275842666626
AT,6,F,1,ICT,2012,5.32576513290405
AT,6,F,1,ICT,2013,5.37985134124756
AT,6,F,1,ICT,2014,5.68823528289795
AT,6,F,1,ICT,2015,5.81598091125488
AT,6,F,1,ICT,2016,6.11908912658691
AT,6,F,1,ICT,2017,6.55297183990479
AT,6,F,1,ICT,2018,6.95514297485352
AT,6,F,1,ICT,2019,7.44189071655273
AT,6,F,1,ICT,2020,7.8146653175354
AT,6,F,1,ICT,2021,8.53811264038086
AT,6,F,1,ICT,2022,9.20930290222168
AT,6,F,1,ICT,2023,9.05907249450684
AT,6,F,2,NonICT,1995,
AT,6,F,2,NonICT,1996,96.1770706176758
AT,6,F,2,NonICT,1997,96.1770706176758
AT,6,F,2,NonICT,1998,96.2110824584961
AT,6,F,2,NonICT,1999,96.1841201782227
AT,6,F,2,NonICT,2000,95.9341125488281
AT,6,F,2,NonICT,2001,95.4866180419922
AT,6,F,2,NonICT,2002,95.1214904785156
AT,6,F,2,NonICT,2003,95.0973815917969
AT,6,F,2,NonICT,2004,95.0913314819336
AT,6,F,2,NonICT,2005,95.3225555419922
AT,6,F,2,NonICT,2006,95.5195770263672
AT,6,F,2,NonICT,2007,95.6714553833008
AT,6,F,2,NonICT,2008,95.9678115844727
AT,6,F,2,NonICT,2009,95.9396133422852
AT,6,F,2,NonICT,2010,95.5838088989258
AT,6,F,2,NonICT,2011,94.917236328125
AT,6,F,2,NonICT,2012,94.6742401123047
AT,6,F,2,NonICT,2013,94.6201400756836
AT,6,F,2,NonICT,2014,94.311767578125
AT,6,F,2,NonICT,2015,94.1842498779297
AT,6,F,2,NonICT,2016,93.8806915283203
AT,6,F,2,NonICT,2017,93.4470367431641
AT,6,F,2,NonICT,2018,93.0448455810547
AT,6,F,2,NonICT,2019,92.55810546875
AT,6,F,2,NonICT,2020,92.1853332519531
AT,6,F,2,NonICT,2021,91.4618911743164
AT,6,F,2,NonICT,2022,90.7906951904297
AT,6,F,2,NonICT,2023,90.9409332275391
AT,7,G,1,ICT,1995,
AT,7,G,1,ICT,1996,13.3328809738159
AT,7,G,1,ICT,1997,13.3328809738159
AT,7,G,1,ICT,1998,13.0942497253418
AT,7,G,1,ICT,1999,13.8011875152588
AT,7,G,1,ICT,2000,14.1453075408936
AT,7,G,1,ICT,2001,14.5605630874634
AT,7,G,1,ICT,2002,15.3553667068481
AT,7,G,1,ICT,2003,16.1506443023682
AT,7,G,1,ICT,2004,16.6258773803711
AT,7,G,1,ICT,2005,15.6544342041016
AT,7,G,1,ICT,2006,14.5306549072266
AT,7,G,1,ICT,2007,13.8480043411255
AT,7,G,1,ICT,2008,13.6475009918213
AT,7,G,1,ICT,2009,13.9174041748047
AT,7,G,1,ICT,2010,13.9043569564819
AT,7,G,1,ICT,2011,14.2643985748291
AT,7,G,1,ICT,2012,14.787467956543
AT,7,G,1,ICT,2013,15.4822578430176
AT,7,G,1,ICT,2014,15.9150142669678
AT,7,G,1,ICT,2015,15.524733543396
AT,7,G,1,ICT,2016,15.8683567047119
AT,7,G,1,ICT,2017,16.91428565979
AT,7,G,1,ICT,2018,17.5349655151367
AT,7,G,1,ICT,2019,18.4342823028564
AT,7,G,1,ICT,2020,19.9166793823242
AT,7,G,1,ICT,2021,20.7721652984619
AT,7,G,1,ICT,2022,21.0949516296387
AT,7,G,1,ICT,2023,21.8984966278076
AT,7,G,2,NonICT,1995,
AT,7,G,2,NonICT,1996,86.6671142578125
AT,7,G,2,NonICT,1997,86.6671142578125
AT,7,G,2,NonICT,1998,86.9057540893555
AT,7,G,2,NonICT,1999,86.1988143920899
AT,7,G,2,NonICT,2000,85.8546905517578
AT,7,G,2,NonICT,2001,85.4394378662109
AT,7,G,2,NonICT,2002,84.6446304321289
AT,7,G,2,NonICT,2003,83.8493576049805
AT,7,G,2,NonICT,2004,83.3762741088867
AT,7,G,2,NonICT,2005,84.3450622558594
AT,7,G,2,NonICT,2006,85.4687271118164
AT,7,G,2,NonICT,2007,86.1523895263672
AT,7,G,2,NonICT,2008,86.3528518676758
AT,7,G,2,NonICT,2009,86.0831069946289
AT,7,G,2,NonICT,2010,86.0954818725586
AT,7,G,2,NonICT,2011,85.7359390258789
AT,7,G,2,NonICT,2012,85.2118148803711
AT,7,G,2,NonICT,2013,84.5178070068359
AT,7,G,2,NonICT,2014,84.0843658447266
AT,7,G,2,NonICT,2015,84.4742126464844
AT,7,G,2,NonICT,2016,84.1315155029297
AT,7,G,2,NonICT,2017,83.0857162475586
AT,7,G,2,NonICT,2018,82.4650344848633
AT,7,G,2,NonICT,2019,81.5657119750977
AT,7,G,2,NonICT,2020,80.0833206176758
AT,7,G,2,NonICT,2021,79.2278366088867
AT,7,G,2,NonICT,2022,78.9050445556641
AT,7,G,2,NonICT,2023,78.1015167236328
AT,8,H,1,ICT,1995,
AT,8,H,1,ICT,1996,6.99147939682007
AT,8,H,1,ICT,1997,6.99147939682007
AT,8,H,1,ICT,1998,6.47518157958984
AT,8,H,1,ICT,1999,6.42459487915039
AT,8,H,1,ICT,2000,6.87952327728272
AT,8,H,1,ICT,2001,7.38057994842529
AT,8,H,1,ICT,2002,7.31270599365234
AT,8,H,1,ICT,2003,7.45317935943604
AT,8,H,1,ICT,2004,7.92890357971191
AT,8,H,1,ICT,2005,8.30195045471191
AT,8,H,1,ICT,2006,8.62716960906982
AT,8,H,1,ICT,2007,8.3338565826416
AT,8,H,1,ICT,2008,8.26437759399414
AT,8,H,1,ICT,2009,8.28566646575928
AT,8,H,1,ICT,2010,8.22918605804443
AT,8,H,1,ICT,2011,8.46028423309326
AT,8,H,1,ICT,2012,8.21053886413574
AT,8,H,1,ICT,2013,7.74847173690796
AT,8,H,1,ICT,2014,7.43984794616699
AT,8,H,1,ICT,2015,7.04048156738281
AT,8,H,1,ICT,2016,7.02473449707031
AT,8,H,1,ICT,2017,7.68615579605103
AT,8,H,1,ICT,2018,8.79982948303223
AT,8,H,1,ICT,2019,9.53685188293457
AT,8,H,1,ICT,2020,10.4113616943359
AT,8,H,1,ICT,2021,12.0761299133301
AT,8,H,1,ICT,2022,11.6548461914063
AT,8,H,1,ICT,2023,9.86746406555176
AT,8,H,2,NonICT,1995,
AT,8,H,2,NonICT,1996,93.0085296630859
AT,8,H,2,NonICT,1997,93.0085296630859
AT,8,H,2,NonICT,1998,93.5248184204102
AT,8,H,2,NonICT,1999,93.5754013061523
AT,8,H,2,NonICT,2000,93.1204833984375
AT,8,H,2,NonICT,2001,92.6194305419922
AT,8,H,2,NonICT,2002,92.6872940063477
AT,8,H,2,NonICT,2003,92.5468215942383
AT,8,H,2,NonICT,2004,92.0711059570313
AT,8,H,2,NonICT,2005,91.6980514526367
AT,8,H,2,NonICT,2006,91.3728332519531
AT,8,H,2,NonICT,2007,91.6661529541016
AT,8,H,2,NonICT,2008,91.7356262207031
AT,8,H,2,NonICT,2009,91.7143325805664
AT,8,H,2,NonICT,2010,91.7708129882813
AT,8,H,2,NonICT,2011,91.5397109985352
AT,8,H,2,NonICT,2012,91.7894592285156
AT,8,H,2,NonICT,2013,92.2515335083008
AT,8,H,2,NonICT,2014,92.5602035522461
AT,8,H,2,NonICT,2015,92.95947265625
AT,8,H,2,NonICT,2016,92.9753570556641
AT,8,H,2,NonICT,2017,92.3138275146484
AT,8,H,2,NonICT,2018,91.2001113891602
AT,8,H,2,NonICT,2019,90.4631423950195
AT,8,H,2,NonICT,2020,89.5886306762695
AT,8,H,2,NonICT,2021,87.9238662719727
AT,8,H,2,NonICT,2022,88.3451614379883
AT,8,H,2,NonICT,2023,90.1325302124024
AT,9,I,1,ICT,1995,
AT,9,I,1,ICT,1996,6.22929048538208
AT,9,I,1,ICT,1997,6.22929048538208
AT,9,I,1,ICT,1998,6.17014837265015
AT,9,I,1,ICT,1999,6.45527315139771
AT,9,I,1,ICT,2000,6.50466394424439
AT,9,I,1,ICT,2001,6.88698577880859
AT,9,I,1,ICT,2002,7.3793535232544
AT,9,I,1,ICT,2003,7.48250961303711
AT,9,I,1,ICT,2004,7.69130897521973
AT,9,I,1,ICT,2005,7.74225616455078
AT,9,I,1,ICT,2006,7.42095994949341
AT,9,I,1,ICT,2007,6.74696016311646
AT,9,I,1,ICT,2008,6.50178241729736
AT,9,I,1,ICT,2009,6.56018829345703
AT,9,I,1,ICT,2010,6.39821481704712
AT,9,I,1,ICT,2011,6.67938375473023
AT,9,I,1,ICT,2012,6.40552711486816
AT,9,I,1,ICT,2013,6.00188589096069
AT,9,I,1,ICT,2014,6.00329160690308
AT,9,I,1,ICT,2015,5.55663919448853
AT,9,I,1,ICT,2016,5.41488170623779
AT,9,I,1,ICT,2017,5.62507963180542
AT,9,I,1,ICT,2018,5.76537704467773
AT,9,I,1,ICT,2019,6.03888177871704
AT,9,I,1,ICT,2020,16.0183544158936
AT,9,I,1,ICT,2021,18.2254390716553
AT,9,I,1,ICT,2022,12.2022438049316
AT,9,I,1,ICT,2023,11.9304885864258
AT,9,I,2,NonICT,1995,
AT,9,I,2,NonICT,1996,93.7707138061523
AT,9,I,2,NonICT,1997,93.7707138061523
AT,9,I,2,NonICT,1998,93.8298492431641
AT,9,I,2,NonICT,1999,93.5447158813477
AT,9,I,2,NonICT,2000,93.4953308105469
AT,9,I,2,NonICT,2001,93.1130142211914
AT,9,I,2,NonICT,2002,92.6206436157227
AT,9,I,2,NonICT,2003,92.5174865722656
AT,9,I,2,NonICT,2004,92.3091659545898
AT,9,I,2,NonICT,2005,92.2572631835938
AT,9,I,2,NonICT,2006,92.5790405273438
